human_entrez	human_symbol	cor_fib_1	cor_fib_2	mean_cor_fib	cor_esc_1	cor_esc_2	mean_cor_esc	mean_cor_fib_esc
26002	MOXD1	0.5	0	0.25	-0.5	0.5	0	0.125
5191	PEX7	-1	-1	-1	0.5	0.5	0.5	-0.25
53832	IL20RA	0	0	0	0.5	0.5	0.5	0.25
3459	IFNGR1	1	1	1	-0.5	-0.5	-0.5	0.25
55350	VNN3	1	0.866025403784439	0.933012701892219	0	0	0	0.46650635094611
144535	CFAP54	-0.5	0.5	0	-0.5	-0.5	-0.5	-0.25
5128	CDK17	0.5	-1	-0.25	-0.5	-1	-0.75	-0.5
3034	HAL	-1	-1	-1	-1	1	0	-0.5
6636	SNRPF	1	1	1	0.5	0.5	0.5	0.75
59277	NTN4	-1	1	0	-0.5	-0.5	-0.5	-0.25
84101	USP44	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
55785	FGD6	0.5	1	0.75	-1	-1	-1	-0.125
55967	NDUFA12	1	1	1	-1	-1	-1	0
57458	TMCC3	0.5	1	0.75	0.5	1	0.75	0.75
51134	CEP83	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
8835	SOCS2	0.5	-0.5	0	-1	-1	-1	-0.5
440672	NUDT4B	1	1	1	1	1	1	1
9891	NUAK1	-1	-1	-1	-0.5	0.5	0	-0.5
255394	TCP11L2	1	1	1	0.5	-0.5	0	0.5
5992	RFX4	0	0	0	-0.5	-1	-0.75	-0.375
1407	CRY1	-1	0.5	-0.25	1	0.5	0.75	0.25
121551	BTBD11	1	1	1	1	0.5	0.75	0.875
7078	TIMP3	-1	-1	-1	0.5	0.5	0.5	-0.25
7184	HSP90B1	1	1	1	1	1	1	1
5053	PAH	0	0	0	-0.866025403784439	0	-0.433012701892219	-0.21650635094611
429	ASCL1	0	0	0	-0.866025403784439	-0.5	-0.683012701892219	-0.34150635094611
3479	IGF1	0.5	0.5	0.5	1	0.5	0.75	0.625
51019	WASHC3	0.5	-0.5	0	-1	0.5	-0.25	-0.125
55332	DRAM1	-1	-0.5	-0.75	-1	0.5	-0.25	-0.5
50511	SYCP3	0.5	0.5	0.5	-1	-1	-1	-0.25
4604	MYBPC1	0	0	0	-0.5	0.5	0	0
160728	SLC5A8	0.5	-0.5	0	-0.5	0.5	0	0
23411	SIRT1	0.5	0.5	0.5	1	0.5	0.75	0.625
26091	HERC4	1	0.5	0.75	-1	-1	-1	-0.125
84665	MYPN	0.5	-0.866025403784439	-0.183012701892219	-1	-1	-1	-0.59150635094611
3189	HNRNPH3	-0.5	0.5	0	1	-0.5	0.25	0.125
55680	RUFY2	0.5	-0.5	0	-1	-1	-1	-0.5
64081	PBLD	1	1	1	0.5	0.5	0.5	0.75
55749	CCAR1	1	0.5	0.75	1	0.5	0.75	0.75
9188	DDX21	1	1	1	1	1	1	1
79009	DDX50	1	1	1	-0.5	-0.5	-0.5	0.25
5552	SRGN	0.5	1	0.75	-0.5	0.5	0	0.375
9559	VPS26A	1	1	1	-0.5	0.5	0	0.5
6832	SUPV3L1	1	0.5	0.75	-0.5	0.5	0	0.375
80201	HKDC1	0.866025403784439	0.866025403784439	0.866025403784439	0	0.5	0.25	0.558012701892219
6865	TACR2	0	-0.866025403784439	-0.433012701892219	0.5	0.5	0.5	0.0334936490538903
219738	FAM241B	-0.5	0.5	0	-1	-1	-1	-0.5
84883	AIFM2	0.5	-1	-0.25	-1	-0.5	-0.75	-0.5
55506	MACROH2A2	-1	-1	-1	0.5	1	0.75	-0.125
219743	TYSND1	1	1	1	-0.5	-0.5	-0.5	0.25
56681	SAR1A	1	1	1	1	1	1	1
5464	PPA1	1	1	1	1	1	1	1
64106	NPFFR1	-0.5	-0.5	-0.5	0.5	1	0.75	0.125
1979	EIF4EBP2	1	1	1	0.5	1	0.75	0.875
27143	PALD1	-1	-0.5	-0.75	-0.5	1	0.25	-0.25
219793	TBATA	-1	-0.5	-0.75	1	-0.5	0.25	-0.25
8879	SGPL1	-0.5	-0.5	-0.5	-0.5	0.5	0	-0.25
5092	PCBD1	0.5	1	0.75	-0.5	-1	-0.75	0
219699	UNC5B	0.5	1	0.75	-1	-1	-1	-0.125
55315	SLC29A3	1	1	1	0.5	0.5	0.5	0.75
64115	VSIR	0.5	1	0.75	-1	-1	-1	-0.125
9194	SLC16A7	0.5	0.5	0.5	1	0	0.5	0.5
121227	LRIG3	-1	-1	-1	-1	-1	-1	-1
119504	ANAPC16	1	1	1	-0.5	0.5	0	0.5
54541	DDIT4	0.5	0.5	0.5	-1	-1	-1	-0.25
54788	DNAJB12	1	1	1	0.5	0.5	0.5	0.75
10367	MICU1	1	1	1	-0.5	0.5	0	0.5
55832	CAND1	1	1	1	1	0.5	0.75	0.875
29110	TBK1	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
56902	PNO1	1	1	1	1	0.5	0.75	0.875
5341	PLEK	-1	-0.5	-0.75	0.5	0.5	0.5	-0.125
57522	SRGAP1	-0.5	-1	-0.75	-1	-1	-1	-0.875
1956	EGFR	0.5	1	0.75	-0.5	-1	-0.75	0
552	AVPR1A	-1	-0.5	-0.75	0.866025403784439	0	0.433012701892219	-0.15849364905389
9958	USP15	1	1	1	0.5	-0.5	0	0.5
1991	ELANE	0	0	0	0	0	0	0
51542	VPS54	-1	0.5	-0.25	0.5	-0.5	0	-0.125
64786	TBC1D15	-0.5	0.5	0	0.5	0.5	0.5	0.25
54760	PCSK4	1	1	1	-1	-1	-1	0
23011	RAB21	-1	-1	-1	0.5	-1	-0.25	-0.625
148223	C19orf25	1	1	1	-1	0.5	-0.25	0.375
57162	PELI1	-1	-1	-1	1	0.5	0.75	-0.125
10297	APC2	0.5	-0.5	0	-1	0.5	-0.25	-0.125
8549	LGR5	-1	-1	-1	-0.5	0.5	0	-0.5
6509	SLC1A4	-1	-0.5	-0.75	1	0.5	0.75	0
1794	DOCK2	0	0	0	1	0.5	0.75	0.375
5861	RAB1A	1	1	1	0.5	1	0.75	0.875
2593	GAMT	1	1	1	-0.5	-0.5	-0.5	0.25
5801	PTPRR	-1	-1	-1	-0.5	0.5	0	-0.5
10097	ACTR2	-1	0.5	-0.25	1	0.5	0.75	0.25
374291	NDUFS7	0.5	1	0.75	-0.5	0.5	0	0.375
5787	PTPRB	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
3779	KCNMB1	-0.5	1	0.25	0.5	0.5	0.5	0.375
84939	PWWP3A	1	0.5	0.75	-1	-1	-1	-0.125
2568	GABRP	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
4211	MEIS1	-0.5	0.5	0	0.5	1	0.75	0.375
4848	CNOT2	1	1	1	-0.5	-0.5	-0.5	0.25
6929	TCF3	-0.5	-1	-0.75	1	1	1	0.125
127066	OR14C36	0	0	0	-0.5	0.5	0	0
144453	BEST3	0	-1	-0.5	-0.5	-0.5	-0.5	-0.5
10818	FRS2	1	0.5	0.75	0.5	-1	-0.25	0.25
8089	YEATS4	0.5	-1	-0.25	-0.5	0.5	0	-0.125
23242	COBL	-1	-1	-1	-1	0.5	-0.25	-0.625
9609	RAB36	1	1	1	-1	-1	-1	0
2887	GRB10	-0.5	-0.5	-0.5	0.5	-0.5	0	-0.25
4069	LYZ	1	0.866025403784439	0.933012701892219	-0.866025403784439	0.5	-0.183012701892219	0.375
135	ADORA2A	1	1	1	0.5	-0.5	0	0.5
6634	SNRPD3	1	1	1	0.5	1	0.75	0.875
89795	NAV3	-0.5	-1	-0.75	0.5	0.5	0.5	-0.125
1644	DDC	0.5	-0.5	0	-1	1	0	0
1368	CPM	0.5	1	0.75	-1	-0.5	-0.75	0
4193	MDM2	-1	-0.5	-0.75	-1	-1	-1	-0.875
144455	E2F7	-1	-1	-1	1	0.5	0.75	-0.125
1466	CSRP2	-1	-1	-1	-1	-0.5	-0.75	-0.875
114882	OSBPL8	0.5	0.5	0.5	1	-0.5	0.25	0.375
2872	MKNK2	1	1	1	1	-0.5	0.25	0.625
11055	ZPBP	0	0.866025403784439	0.433012701892219	-0.5	-0.5	-0.5	-0.0334936490538903
23523	CABIN1	1	1	1	-0.5	-1	-0.75	0.125
8943	AP3D1	1	1	1	-1	-1	-1	0
22822	PHLDA1	1	1	1	-1	-0.5	-0.75	0.125
8175	SF3A2	1	1	1	-0.5	1	0.25	0.625
56890	MDM1	-1	-0.5	-0.75	1	0.5	0.75	0
256710	GLIPR1L1	0	0	0	0	-0.5	-0.25	-0.125
144321	GLIPR1L2	0.866025403784439	0	0.433012701892219	0	0	0	0.21650635094611
126306	JSRP1	0.5	1	0.75	1	0.5	0.75	0.75
11197	WIF1	0.866025403784439	0.5	0.683012701892219	-1	-0.5	-0.75	-0.0334936490538903
26517	TIMM13	1	1	1	1	0.5	0.75	0.875
55187	VPS13D	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
84298	LLPH	1	1	1	-0.5	1	0.25	0.625
6527	SLC5A4	-1	-0.5	-0.75	-0.5	1	0.25	-0.25
11213	IRAK3	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
92797	HELB	-1	-1	-1	1	0.5	0.75	-0.125
3275	PRMT2	0.5	-0.5	0	-0.5	-1	-0.75	-0.375
23181	DIP2A	0.5	0.5	0.5	-1	-1	-1	-0.25
10362	HMG20B	-1	-1	-1	-1	-0.5	-0.75	-0.875
100128569	C19orf71	1	1	1	0.5	1	0.75	0.875
51343	FZR1	-0.5	-0.5	-0.5	-1	-0.5	-0.75	-0.625
56926	NCLN	1	1	1	-1	-1	-1	0
1292	COL6A2	0.5	0.5	0.5	-0.5	1	0.25	0.375
29915	HCFC2	-0.5	-0.5	-0.5	0.5	-0.5	0	-0.25
4801	NFYB	-0.5	0.5	0	1	0.5	0.75	0.375
7296	TXNRD1	0.5	0.5	0.5	1	1	1	0.75
83468	GLT8D2	1	1	1	1	0.5	0.75	0.875
132160	PPM1M	-1	-1	-1	-1	-0.5	-0.75	-0.875
121053	C12orf45	1	0.5	0.75	1	0.5	0.75	0.75
160428	ALDH1L2	1	1	1	-1	1	0	0.5
80335	WDR82	-1	-0.5	-0.75	0.5	0.5	0.5	-0.125
132158	GLYCTK	-0.5	0.5	0	-1	-0.5	-0.75	-0.375
23275	POFUT2	1	0.5	0.75	-0.5	1	0.25	0.5
206358	SLC36A1	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
104	ADARB1	1	1	1	-0.5	-1	-0.75	0.125
55198	APPL2	0.5	-1	-0.25	-1	-1	-1	-0.625
153201	SLC36A2	1	0.5	0.75	-0.5	1	0.25	0.5
6612	SUMO3	1	1	1	1	1	1	1
3094	HINT1	0.5	-0.5	0	-1	0.5	-0.25	-0.125
90624	LYRM7	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
644994	SMIM23	0	0	0	0	0	0	0
23291	FBXW11	-1	-1	-1	0.5	1	0.75	-0.125
6793	STK10	0.5	-0.5	0	-0.5	-0.5	-0.5	-0.25
64895	PAPOLG	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
5966	REL	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
5211	PFKL	1	1	1	1	1	1	1
3581	IL9R	0.5	-0.5	0	-0.5	1	0.25	0.125
150962	PUS10	0.5	0.5	0.5	1	0.5	0.75	0.625
64285	RHBDF1	1	1	1	1	1	1	1
5194	PEX13	-0.5	-0.5	-0.5	0.5	-1	-0.25	-0.375
755	CFAP410	1	1	1	-0.5	-0.5	-0.5	0.25
339804	C2orf74	0.5	-0.866025403784439	-0.183012701892219	1	1	1	0.40849364905389
4350	MPG	-0.5	0.5	0	0.5	0.5	0.5	0.25
8131	NPRL3	-1	-1	-1	-1	-1	-1	-1
7514	XPO1	-0.5	0.5	0	1	0.5	0.75	0.375
3049	HBQ1	0	0	0	-0.5	-1	-0.75	-0.375
51617	NSG2	0	0	0	-0.5	-1	-0.75	-0.375
133491	C5orf47	0	0	0	1	0.5	0.75	0.375
80315	CPEB4	-1	-0.5	-0.75	-1	-0.5	-0.75	-0.75
8614	STC2	0.5	-0.5	0	-1	-1	-1	-0.5
51130	ASB3	-1	-0.5	-0.75	-1	0.5	-0.25	-0.5
997	CDC34	0.5	1	0.75	-0.5	0.5	0	0.375
91978	TPGS1	-0.5	0.5	0	-0.5	-1	-0.75	-0.375
494143	CHAC2	-1	-1	-1	-0.5	0.5	0	-0.5
8174	MADCAM1	0.5	1	0.75	-0.5	0.5	0	0.375
27248	ERLEC1	1	1	1	-1	-1	-1	0
6711	SPTBN1	-1	-1	-1	1	-0.5	0.25	-0.375
51298	THEG	0	0.5	0.25	0	-0.5	-0.25	0
51057	WDPCP	0.5	-1	-0.25	-0.5	-1	-0.75	-0.5
4190	MDH1	1	1	1	-1	1	0	0.5
400668	PRSS57	-1	-0.5	-0.75	0	0	0	-0.375
10272	FSTL3	1	1	1	0.5	-0.5	0	0.5
900	CCNG1	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
27006	FGF22	-0.5	-0.5	-0.5	-0.5	-1	-0.75	-0.625
134492	NUDCD2	-0.5	0.5	0	1	1	1	0.5
5442	POLRMT	1	1	1	-1	-1	-1	0
3161	HMMR	-0.5	-0.5	-0.5	-1	1	0	-0.25
610	HCN2	-1	-1	-1	-1	-0.5	-0.75	-0.875
728637	MEIKIN	0.866025403784439	1	0.933012701892219	0.866025403784439	-0.866025403784439	0	0.46650635094611
23305	ACSL6	0.5	-0.5	0	-1	-0.5	-0.75	-0.375
6583	SLC22A4	1	1	1	-1	-0.5	-0.75	0.125
117608	ZNF354B	-1	-1	-1	-0.5	1	0.25	-0.375
26999	CYFIP2	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
4245	MGAT1	0.5	1	0.75	1	-0.5	0.25	0.5
5515	PPP2CA	0.5	0.5	0.5	1	1	1	0.75
6444	SGCD	-1	-1	-1	0	-1	-0.5	-0.75
2324	FLT4	-0.5	-1	-0.75	0.5	-1	-0.25	-0.5
3182	HNRNPAB	-1	-0.5	-0.75	1	1	1	0.125
85007	PHYKPL	0.5	0.5	0.5	1	0.5	0.75	0.625
3308	HSPA4	1	1	1	0.5	0.5	0.5	0.75
57472	CNOT6	-1	-0.5	-0.75	0.5	-0.5	0	-0.375
9945	GFPT2	1	1	1	1	1	1	1
5601	MAPK9	1	0.5	0.75	-1	-1	-1	-0.125
821	CANX	1	1	1	1	0.5	0.75	0.875
10399	RACK1	1	1	1	-1	0.5	-0.25	0.375
255426	RASGEF1C	0	-0.5	-0.25	-1	-0.5	-0.75	-0.5
80230	RUFY1	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
55819	RNF130	1	-1	0	-0.5	-0.5	-0.5	-0.25
4056	LTC4S	0.866025403784439	0	0.433012701892219	-0.5	-1	-0.75	-0.15849364905389
51149	MRNIP	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
3596	IL13	0	0	0	0	0	0	0
57396	CLK4	-1	0.5	-0.25	-1	-1	-1	-0.625
51128	SAR1B	0.5	0.5	0.5	1	1	1	0.75
23338	JADE2	1	-1	0	1	1	1	0.5
8572	PDLIM4	1	0.5	0.75	-1	0.5	-0.25	0.25
51265	CDKL3	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
7320	UBE2B	1	-0.5	0.25	-1	-0.5	-0.75	-0.25
91368	CDKN2AIPNL	-0.5	-1	-0.75	0.5	0.5	0.5	-0.125
83999	KREMEN1	1	1	1	-0.5	-1	-0.75	0.125
3702	ITK	1	1	1	0.5	-1	-0.25	0.375
4744	NEFH	1	1	1	1	-1	0	0.5
9443	MED7	-0.5	-1	-0.75	-0.5	-0.5	-0.5	-0.625
84868	HAVCR2	1	0.5	0.75	0	-0.5	-0.25	0.25
10318	TNIP1	1	1	1	-1	-1	-1	0
153745	FAM71B	0	0	0	0	0	0	0
7416	VDAC1	0.5	1	0.75	1	1	1	0.875
2172	FABP6	0	0	0	0.866025403784439	-0.5	0.183012701892219	0.0915063509461097
7378	UPP1	0.866025403784439	0.5	0.683012701892219	-1	-0.5	-0.75	-0.0334936490538903
10569	SLU7	1	1	1	-0.5	0.5	0	0.5
348938	NIPAL4	-1	-1	-1	-1	-0.5	-0.75	-0.875
84164	ASCC2	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
3364	HUS1	0.5	0.5	0.5	0.5	0.5	0.5	0.5
9232	PTTG1	0.5	0.5	0.5	1	1	1	0.75
150280	HORMAD2	0	-0.866025403784439	-0.433012701892219	-1	-1	-1	-0.71650635094611
284323	ZNF780A	-0.5	0.5	0	0.5	0.5	0.5	0.25
64759	TNS3	-0.5	-1	-0.75	-0.5	-1	-0.75	-0.75
7832	BTG2	-1	-1	-1	-1	-1	-1	-1
652968	CASTOR1	-1	-1	-1	0.5	1	0.75	-0.125
3486	IGFBP3	1	1	1	0.5	-1	-0.25	0.375
2559	GABRA6	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
3484	IGFBP1	0	0	0	0	0	0	0
23481	PES1	1	1	1	0.5	0.5	0.5	0.75
107	ADCY1	-1	-1	-1	-1	1	0	-0.5
6948	TCN2	-1	-1	-1	-1	-1	-1	-1
100190949	C5orf52	1	-1	0	-0.5	-0.5	-0.5	-0.25
23762	OSBP2	1	-0.5	0.25	0.5	0.5	0.5	0.375
2566	GABRG2	0.866025403784439	0	0.433012701892219	0	0.866025403784439	0.433012701892219	0.433012701892219
64005	MYO1G	-0.5	-1	-0.75	0.5	-1	-0.25	-0.5
6525	SMTN	-1	-1	-1	-1	1	0	-0.5
381	ARF5	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
79169	C1orf35	1	1	1	-1	-0.5	-0.75	0.125
2987	GUK1	0.5	1	0.75	-0.5	1	0.25	0.5
29881	NPC1L1	0.5	1	0.75	-1	-0.5	-0.75	0
91445	RNF185	-1	-0.5	-0.75	0.5	1	0.75	0
3985	LIMK2	1	1	1	-1	-1	-1	0
23598	PATZ1	0.5	0.5	0.5	1	-0.5	0.25	0.375
56478	EIF4ENIF1	0.5	-0.5	0	0.5	1	0.75	0.375
81559	TRIM11	0.5	-1	-0.25	-1	-1	-1	-0.625
4967	OGDH	0.5	0.5	0.5	0.5	0.5	0.5	0.5
4733	DRG1	1	0.5	0.75	-1	0.5	-0.25	0.25
57142	RTN4	1	0.5	0.75	1	0.5	0.75	0.75
4528	MTIF2	1	-0.5	0.25	0.5	0.5	0.5	0.375
6233	RPS27A	1	1	1	-1	-0.5	-0.75	0.125
130162	CLHC1	-0.5	0	-0.25	-0.5	0.5	0	-0.125
112942	CFAP36	1	0.5	0.75	0.5	-1	-0.25	0.25
57223	PPP4R3B	0.5	0.5	0.5	1	0.5	0.75	0.625
87178	PNPT1	0.5	0.5	0.5	-0.5	-0.5	-0.5	0
2202	EFEMP1	0.866025403784439	0.866025403784439	0.866025403784439	1	0.5	0.75	0.808012701892219
58498	MYL7	0	-0.866025403784439	-0.433012701892219	1	1	1	0.28349364905389
5425	POLD2	-0.5	-1	-0.75	1	1	1	0.125
84838	ZNF496	0.5	0.5	0.5	-0.5	0.5	0	0.25
165	AEBP1	-1	-1	-1	-0.5	1	0.25	-0.375
27434	POLM	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
5224	PGAM2	0.5	1	0.75	-1	-0.5	-0.75	0
28988	DBNL	0.5	-0.5	0	-1	0.5	-0.25	-0.125
64951	MRPS24	0.5	0.5	0.5	-1	1	0	0.25
150275	CCDC117	0.5	0.5	0.5	-1	0.5	-0.25	0.125
140735	DYNLL2	0.5	0.5	0.5	1	1	1	0.75
7494	XBP1	1	1	1	-0.5	1	0.25	0.625
6827	SUPT4H1	0.5	1	0.75	-1	1	0	0.375
348235	SKA2	-1	-1	-1	0.5	0.5	0.5	-0.25
55771	PRR11	-0.5	-0.5	-0.5	-1	0.5	-0.25	-0.375
55181	SMG8	0.5	-0.5	0	-0.5	-0.5	-0.5	-0.25
51174	TUBD1	-1	-0.5	-0.75	0.5	1	0.75	0
29093	MRPL22	1	0.5	0.75	0.5	1	0.75	0.75
9337	CNOT8	0.5	1	0.75	-0.5	1	0.25	0.5
79685	SAP30L	1	-0.5	0.25	0.5	-0.5	0	0.125
55568	GALNT10	-1	-0.5	-0.75	-1	-1	-1	-0.875
51136	RNFT1	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
4238	MFAP3	-1	-0.5	-0.75	0.5	0.5	0.5	-0.125
10827	FAM114A2	0.5	0.5	0.5	-1	0.5	-0.25	0.125
2890	GRIA1	-0.5	0.866025403784439	0.183012701892219	0	0.5	0.25	0.21650635094611
8493	PPM1D	-1	-1	-1	0.5	0.5	0.5	-0.25
9326	ZNHIT3	-1	0.5	-0.25	0.5	1	0.75	0.25
80179	MYO19	-1	-1	-1	-0.5	-1	-0.75	-0.875
5636	PRPSAP2	0.5	0.5	0.5	1	0.5	0.75	0.625
79893	GGNBP2	1	-0.5	0.25	0.5	0.5	0.5	0.375
31	ACACA	-0.5	-0.5	-0.5	1	-0.5	0.25	-0.125
6470	SHMT1	0.5	1	0.75	-1	1	0	0.375
3996	LLGL1	-1	-0.5	-0.75	1	0.5	0.75	0
1819	DRG2	1	1	1	-0.5	0.5	0	0.5
6720	SREBF1	-0.5	0.5	0	-0.5	1	0.25	0.125
10040	TOM1L1	-1	-1	-1	1	-1	0	-0.5
93649	MYOCD	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
1353	COX11	1	1	1	-0.5	1	0.25	0.625
252983	STXBP4	0.5	-0.5	0	-0.5	-1	-0.75	-0.375
28969	BZW2	1	1	1	1	1	1	1
60528	ELAC2	1	1	1	0.5	0.5	0.5	0.75
58488	PCTP	0.5	-0.5	0	-0.5	-1	-0.75	-0.375
221830	TWISTNB	-0.5	0.5	0	1	1	1	0.5
100130771	EFCAB10	0.866025403784439	0	0.433012701892219	-0.5	-0.5	-0.5	-0.0334936490538903
222255	ATXN7L1	0.5	-0.5	0	-1	-1	-1	-0.5
245973	ATP6V1C2	0.5	-0.866025403784439	-0.183012701892219	0.5	-0.5	0	-0.0915063509461097
6856	SYPL1	-1	-0.5	-0.75	0.5	0.5	0.5	-0.125
10130	PDIA6	1	1	1	0.5	1	0.75	0.875
10135	NAMPT	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
5294	PIK3CG	0.5	0.5	0.5	0	0	0	0.25
51594	NBAS	-1	-1	-1	0.5	0.5	0.5	-0.25
27075	TSPAN13	1	0.5	0.75	-0.5	-1	-0.75	0
9475	ROCK2	-1	-1	-1	0.5	0.5	0.5	-0.25
10551	AGR2	0	0	0	0	-0.866025403784439	-0.433012701892219	-0.21650635094611
4148	MATN3	1	1	1	1	0.5	0.75	0.875
9741	LAPTM4A	0.5	-0.5	0	-1	-1	-1	-0.5
81553	FAM49A	0.5	-0.5	0	-1	-0.5	-0.75	-0.375
23161	SNX13	-1	-0.5	-0.75	0.5	-0.5	0	-0.375
23620	NTSR2	0	0	0	0	0	0	0
6382	SDC1	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
23175	LPIN1	0.5	0.5	0.5	-1	-1	-1	-0.25
23369	PUM2	-1	-0.5	-0.75	0.5	-0.5	0	-0.375
4897	NRCAM	-0.5	-0.5	-0.5	0.5	-1	-0.25	-0.375
8787	RGS9	-0.5	0.5	0	-1	-1	-1	-0.5
28951	TRIB2	0.5	0.5	0.5	-0.5	-0.5	-0.5	0
22901	ARSG	0.5	0.5	0.5	-0.5	1	0.25	0.375
64342	HS1BP3	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
151354	LRATD1	-0.866025403784439	-1	-0.933012701892219	0.5	0.5	0.5	-0.21650635094611
79677	SMC6	-1	-1	-1	1	-0.5	0.25	-0.375
338	APOB	0.866025403784439	1	0.933012701892219	0.5	0.5	0.5	0.71650635094611
51321	AMZ2	0.5	-0.5	0	1	1	1	0.5
10672	GNA13	-1	-1	-1	-1	-1	-1	-1
5573	PRKAR1A	0.5	0.5	0.5	-0.5	0.5	0	0.25
54757	FAM20A	0.5	0.5	0.5	-1	-1	-1	-0.25
10351	ABCA8	-0.5	-0.5	-0.5	0.5	0.5	0.5	0
57665	RDH14	-1	-1	-1	-0.5	1	0.25	-0.375
93034	NT5C1B	0.5	-0.5	0	0	0	0	0
5608	MAP2K6	1	1	1	1	0.5	0.75	0.875
114818	KLHL29	-1	-1	-1	0.5	-0.5	0	-0.5
51112	TRAPPC12	-1	-0.5	-0.75	-1	-0.5	-0.75	-0.75
55256	ADI1	1	1	1	1	1	1	1
728597	DCDC2C	-0.5	-0.5	-0.5	-0.5	-1	-0.75	-0.625
165324	UBXN2A	-0.5	-1	-0.75	1	0.5	0.75	0
2281	FKBP1B	-1	-1	-1	-0.5	-1	-0.75	-0.875
55821	ALLC	0	0	0	-0.866025403784439	0.5	-0.183012701892219	-0.0915063509461097
129607	CMPK2	0.5	1	0.75	0.5	0.5	0.5	0.625
375189	PFN4	-0.5	-0.5	-0.5	-0.5	-1	-0.75	-0.625
50618	ITSN2	-0.5	-0.5	-0.5	-0.5	0.5	0	-0.25
91543	RSAD2	-0.5	-0.5	-0.5	1	1	1	0.25
9781	RNF144A	1	1	1	1	-1	0	0.5
3398	ID2	-1	-1	-1	0.5	0.5	0.5	-0.25
129642	MBOAT2	0.5	1	0.75	-1	-1	-1	-0.125
8648	NCOA1	-0.5	-1	-0.75	-0.5	-0.5	-0.5	-0.625
11062	DUS4L	0.5	0.5	0.5	0.5	0.5	0.5	0.5
6241	RRM2	-1	-1	-1	1	1	1	0
55973	BCAP29	0.5	0.5	0.5	0.5	-0.5	0	0.25
5172	SLC26A4	0.866025403784439	0	0.433012701892219	-0.5	-0.5	-0.5	-0.0334936490538903
79172	CENPO	-1	-0.5	-0.75	0.5	1	0.75	0
8462	KLF11	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
109	ADCY3	-0.5	1	0.25	0.5	-1	-0.25	0
29841	GRHL1	-0.5	-0.5	-0.5	-1	-0.5	-0.75	-0.625
51277	DNAJC27	-1	-0.5	-0.75	-1	-0.5	-0.75	-0.75
22979	EFR3B	-1	-0.5	-0.75	-0.5	0.5	0	-0.375
79872	CBLL1	-1	-0.5	-0.75	0.5	0.5	0.5	-0.125
5443	POMC	0	-0.866025403784439	-0.433012701892219	-1	-1	-1	-0.71650635094611
1788	DNMT3A	-1	-1	-1	1	-1	0	-0.5
1738	DLD	1	0.5	0.75	1	0.5	0.75	0.75
3797	KIF3C	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
26751	SH3YL1	-0.5	-1	-0.75	-0.5	1	0.25	-0.25
10890	RAB10	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
54221	SNTG2	0	0	0	0	0	0	0
7173	TPO	0	0	0	-0.5	-1	-0.75	-0.375
7837	PXDN	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
6356	CCL11	0.5	0.5	0.5	0	0.5	0.25	0.375
11056	DDX52	1	0.5	0.75	0.5	0.5	0.5	0.625
6928	HNF1B	0.5	1	0.75	-0.5	0.5	0	0.375
8148	TAF15	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
1636	ACE	0.5	0.866025403784439	0.683012701892219	-0.5	-0.5	-0.5	0.0915063509461097
79148	MMP28	-1	-1	-1	0.5	-1	-0.25	-0.625
91608	RASL10B	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
246176	GAS2L2	0	-0.866025403784439	-0.433012701892219	-0.866025403784439	-0.5	-0.683012701892219	-0.558012701892219
996	CDC27	-1	0.5	-0.25	1	0.5	0.75	0.25
146779	EFCAB3	0.5	-1	-0.25	-0.5	-0.5	-0.5	-0.375
55798	METTL2B	0.5	-1	-0.25	1	0.5	0.75	0.25
54475	NLE1	1	1	1	-1	0.5	-0.25	0.375
