ESC_slow1	ESC_slow2	ESC_slow3	ESC_slow4	ESC_m1	ESC_m2	ESC_fast1	ESC_fast2	ESC_fast3	ESC_fast4
ENSMUSG00000038535	1108.98763292457	1154.0736853344	832.742469780749	1006.55766028443	1381.9929515513	1322.68515894523	1306.28094831785	1268.07887046569	882.236579073608	968.364311424205
ENSMUSG00000038537	0	0	0	1.10991641006573	2.12970326075249	2.18372362528939	3.22309742390665	2.03992687291731	0	0
ENSMUSG00000038538	3218.17809646104	2999.29121804684	2696.10067602492	3505.90485198801	3882.32306800125	3292.56749515922	3322.03233222095	2827.6174272815	2966.70290160969	2995.83592381732
ENSMUSG00000038539	823.085579848648	491.77825039773	696.69923026846	901.744747603977	1044.75162836243	504.226951059756	681.117536889378	569.417084116481	666.976118035563	772.589777996276
ENSMUSG00000038540	171.531545135539	169.683836021428	180.48556380556	150.640584843988	74.6947208927328	108.379499587178	50.2305900059248	77.8043002020186	38.6258614278782	55.5747480359635
ENSMUSG00000038541	2	2	0	0	0	0	0	0	0	1
ENSMUSG00000038542	2391.04638239841	2380.37757536786	2480.2369728058	2789.75163870781	2563.39020908512	2547.08420570684	2459.50291348613	2935.27314484856	2384.80679282212	2495.62724044928
ENSMUSG00000038543	141.577858534582	111.057299270785	87.4171989285893	80.4293950086136	164.228745912256	92.0254934030509	121.160141231651	110.016880444773	100.758769869026	105.289519993591
ENSMUSG00000038544	1251.96706428694	1245.67546212887	761.414083788443	970.780802872844	1437.26424603601	1357.32595225291	1450.41608676293	1557.24130231234	985.70246772959	1009.54743152346
ENSMUSG00000038545	1082	1145	1349	1524	1307	1091	1231.98309617456	1294	1516.98667617856	1457
ENSMUSG00000038546	1341.89272174432	1444.45985075079	390.950016869018	436.385530392101	1373.2021500703	1467.78684352698	1375.85643905975	1604.21343131599	628.806864812052	559.295661760822
ENSMUSG00000038550	267	191	321	314.642552000656	277	157	225	186	442	403
ENSMUSG00000038552	75.8407390056345	56.1203985792816	51.6210844223214	63.1103081289801	56.8317263501105	58.0226317466586	72.1416184562536	60.2001269644281	77.4003836510789	83.4720980059788
ENSMUSG00000038555	237	96	157	161	238	116	200	119	144	163
ENSMUSG00000038560	306.802880081438	264.86278194743	198.748500010044	217.203661655944	244.063703063307	258.986821116154	254.850253486333	311.294279136449	170.785468558918	163.808159644211
ENSMUSG00000038563	919.397007715915	1053.39701433025	1056.20691779315	1093.30915172949	1022.47744285662	1090.75310177709	1044.94396614145	1192.93508431233	1098.38798372608	1028.52885620305
ENSMUSG00000038564	427.541187331186	441.374903170253	421.350038657098	497.648107768717	444.597407539537	365.378289006082	459.240815957189	388.614644507458	460.523235135046	417.70995295678
ENSMUSG00000038567	0	1	3	1	0	1	0	1	0	0
ENSMUSG00000038569	144.927998337888	98.0964082575025	107.980076582038	107.59029419231	110.367521533645	77.7690233443189	111.125684777225	95.3962361812624	107.666485071373	92.8637774549133
ENSMUSG00000038570	12	2	3	7	7	5	5	9	4	4
ENSMUSG00000038572	16	22	14	11	15	19	18	52	22	6
ENSMUSG00000038576	95	90	112	104	92	60	61	52	68	51
ENSMUSG00000038578	109.391141053387	132.539263836506	108.759773870487	103.577261193213	73.2251708370043	90.8962667338561	65.5578736896238	92.3946566699018	86	61.7463273527112
ENSMUSG00000038580	0.000811536871698786	1.17100371640729	2	2	3	0	0	2	0.0302976142841817	0
ENSMUSG00000038582	583.072001662111	589.804015861748	431.659176788743	505.126911414992	680.849802938782	592.230976655681	527.890792910676	648.766058139412	487.184144748134	479.136222545087
ENSMUSG00000038583	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000038587	14548	17884	20036.0900457066	20321.7889934393	16909	20487	17736	22970	22099.8305616978	19845.4244570594
ENSMUSG00000038591	0	0	0	0	0	1	1	1	0	0
ENSMUSG00000038593	372.521028308843	494.540914018485	388.093214021031	362.419601066088	406.665912629577	346.192157632949	289.29508337114	346.893140169885	356.015241702626	335.491372545896
ENSMUSG00000038594	72	66	0.402458492355879	0	92	73	84	90	0	1.86728762110344
ENSMUSG00000038598	165.440038180191	173.120103660543	121.138598151909	131.121102924346	90.454583740125	139.683977554408	71.2553395996718	82.5347045651053	33.0059565374242	19
ENSMUSG00000038599	1	1	0	1	0	2	0	1	0	0
ENSMUSG00000038600	87	61.2457403252011	200	186	98	65	84	46	130	152
ENSMUSG00000038602	8.09720719901211	6.04330776256952	2.02397809041589	7.16719480602196	6.73605674720659	4.48323869036967	4.00463659915792	5.04609435918517	6.38621492828633	3.00228269495549
ENSMUSG00000038604	848	1111	966	916	944	1099	948	1162	824	687
ENSMUSG00000038605	198	220	190	239	210	172	153	175	172	177
ENSMUSG00000038607	278	321	202	169	255	305	223	318	147	164
ENSMUSG00000038608	25.1996148394394	14.8534629716913	4	6.01371231481033	16.9283119862741	27.7063926562696	16.444153584543	33.6466439795383	4.92406158191615	5.27050039347191
ENSMUSG00000038611	2838.56123623143	3021.2598975858	4030.75454585433	4186.85563272083	3157.42114864575	3085.74669066389	2792.93083757223	3167.73861495725	3789.63374936064	3623.63383907883
ENSMUSG00000038612	6114	6382	5004	6005	6467	6537	6048	7039	5791	5566
ENSMUSG00000038615	4595	4705	5605	6086	5553	5077.67254169503	4943.81143091282	6036.68398684371	5552.83116823891	5547
ENSMUSG00000038618	483.725726408798	412.340287202483	520.302872411558	524.228870493287	432.463293606014	385.93079637319	383.346769632198	506.497350615366	449.717325221189	497.625581604625
ENSMUSG00000038619	2314.31232938898	2108.88197150418	2143.90153952413	2373.85346056123	2500.32544874411	2212.2701850613	2310.98383283979	2565.49866501098	2027.39603731173	2023.32879530564
ENSMUSG00000038622	590	614	560.293337530959	681.896887166751	715	637	614	789	636.477847259584	631.291310326166
ENSMUSG00000038623	37.9108274026221	48.4374980048261	32.663882659845	39.0094127318591	30.5769166972897	41.4072599560112	45.6559636932704	55.7460014988185	34.7866813851399	24.0058897866654
ENSMUSG00000038624	0	1	0	0	0	0	0	3	0	0
ENSMUSG00000038628	769.760630855828	733.572580597338	604.774722422857	721.13831820341	968.429042264846	834.280489900985	835.964790707012	969.19938470154	681.579123612776	755.415565358843
ENSMUSG00000038630	62	42	50	58	44	37	37	38	30	31
ENSMUSG00000038633	3673	4137	3429	4037	3918	4301	3635	4971	3448	3517
ENSMUSG00000038637	144	158.903349243196	164	190	186.316434593075	150.242038833186	154.068624638048	206.123466271714	214.345944139845	198.834869638347
ENSMUSG00000038641	31.9247031277315	34.4454197234711	13	16	34.9023772715699	30.5644185058182	20.0343256453239	45.7845023684032	17.510802118946	18.0479605961867
ENSMUSG00000038642	0	0	0	0	0	1	0	1	0	1
ENSMUSG00000038644	2916	2863	3858	4216	3376	3092	3200	3731	3620	3919
ENSMUSG00000038646	1135.00096381168	1033.11673874664	688.122342609388	842.709297748767	1177.82504654558	1146.55175077919	1329.0302921682	1309.80061938143	765.745599011538	743.598568058005
ENSMUSG00000038648	559.715205278002	515.612420054817	836.672607186904	696.61973180166	611.386196577653	524.295216047815	500.749644053072	444.643390932539	737.609888601073	587.582022235524
ENSMUSG00000038650	1250.3413889621	1321.37064051616	1774.58567041753	1838.28379906838	1516.6100291968	1399.2572714131	1497.12851416675	1801.99944577987	1629.2803965941	1620.17033356392
ENSMUSG00000038651	60	73	106	93	49	60	33	69	50	39
ENSMUSG00000038656	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000038658	1135	1153.63591506967	1086.69126729695	1148	1241.99708295034	1202.98957084	1143.99708640384	1024	955	932
ENSMUSG00000038663	4	9	6	4	1	7	3	8	6	4
ENSMUSG00000038664	2762.23373562115	2628.06397564895	3443.76615784577	4355.91773601557	3498.75898947272	3061.5871933098	2887.0713035822	2774.08175215707	3016.70441836302	2963.58535180642
ENSMUSG00000038665	7	10	6	15	8	8	7	11	7	1
ENSMUSG00000038668	624	1049	714	867	718	1098	790	1180	575	591
ENSMUSG00000038670	35.932781663167	41	35	37.9069700208899	33	23	22.434034954205	31	19.5533022550565	33
ENSMUSG00000038671	1045.93208107468	949	894	1002.3229820633	1096	837.182823680666	881	1080.61272043266	863.61637522234	851.690715051506
ENSMUSG00000038676	0	0	0	0	0	0	0	0	2.33995577437942e-08	0
ENSMUSG00000038677	417.005767940117	384	403	441.012044727644	370.006859583044	388.036097362642	370.008458279431	424	372	324.006000651263
ENSMUSG00000038679	1066.08049702677	1137.00446183586	789.004849173125	1004.00671660994	1119.19222064386	1162.12799645352	931.001394718901	1089.00413914089	767.001795886527	790.000825841007
ENSMUSG00000038683	2999.9893686033	2972.99476563358	2808.99522525432	3443.99650704531	3207.99132914456	3153.98550710717	3146.98746545614	3678.99235815249	2883.98643097737	3088.98835682961
ENSMUSG00000038685	3818	3597	4005	4487	4038	3604	3746	3863	3859	3995
ENSMUSG00000038690	3712	3995	4497.93227638141	5130	4038.99815456264	3803	3790.99819787399	4984.9998445466	4535	4570.94951231007
ENSMUSG00000038691	0	0	0	0	0	0	0	3	0	0
ENSMUSG00000038692	20	50.6403839956153	15	8	26.2058424627012	28.0059416847591	15.006782947157	24.9902574535369	14	3
ENSMUSG00000038695	140.516199322792	146.88213927167	185.05472426789	170.812003273013	159.299916748107	126.42044699485	110.563020866479	110.761939013192	157.405708937913	160.48460652386
ENSMUSG00000038696	833.100554914298	885.847688776832	903.08829536198	1042.07521113868	930.073972126193	823.095514512394	927.12682996584	1060.22779268943	898.070708394303	862.040441182093
ENSMUSG00000038697	3108	3422	3459.64093654491	4043.29864238207	3126	3385	2838	3952	3548.25690011585	3747.73724569078
ENSMUSG00000038700	0	4	0	0	1	1	2	1	1	0
ENSMUSG00000038702	342	385	193	202	438	511	451	567	243	217
ENSMUSG00000038704	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038705	725	732	805	957	807	743	752	788	794	770
ENSMUSG00000038708	2213	2291	1911.08370729255	1987.27834577615	2559	2431	2263	2390	1438.78953743653	1372.92387233375
ENSMUSG00000038709	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038712	1796	1633.97717196694	1774	1986	1943	1817.97379410299	1945	2022	1878	1860
ENSMUSG00000038717	4592.74375707592	4228.17648756793	4308.85261959862	5543.54866848036	4916.64229790503	4041.89036556429	4500.88424895637	4957.86473857347	4705.71179765854	4701.41499558539
ENSMUSG00000038718	427	380	282	339	455	365	418	400	265	252
ENSMUSG00000038721	14	21	10	12	20	5	7	14	7	7
ENSMUSG00000038722	1756.24075626918	1674.99134692908	1533.54663301384	1903.77981872493	1894.25600755766	1813.22790680405	1838.22368565922	2206.85870272694	1865.03333872471	1954.93249159025
ENSMUSG00000038725	0	0	0	0	0	0	0	5	0	0
ENSMUSG00000038729	1401.58161212757	1459.82038907385	1375.20307186038	1594.72059172873	1603.96795715892	1571.08279991913	1544.86772931833	1569.34928366531	1526.37078911213	1502.97429378961
ENSMUSG00000038732	94.4079470387807	121.37529450392	89.9060298748424	119.998733465902	139.003216425043	105.3842720254	112.298241999785	135.836446705591	133.121185796034	115.642761247422
ENSMUSG00000038733	2854.39167542759	2928.04202811627	2475.05285247239	3013.59682537348	3209.53335811967	3137.41327200342	3001.06570906675	3396.30342114222	2589.73977296996	2415.94235931545
ENSMUSG00000038736	1540.21820276201	1467.0802002509	486.235593303242	651.399823880572	1732.0018696629	1709.80832535487	1881.67929327379	1900.43344311222	620.942506345387	628.978808508981
ENSMUSG00000038738	237.562845378254	160.103668576792	216.664970380307	302.894838504194	241.485405265027	186.254897325193	192.455880345454	149.872314813524	212.390109315162	260.060031882564
ENSMUSG00000038740	414	362	662	593	448	252	339	284	410	381
ENSMUSG00000038742	87.9211219484945	61.984729798855	90.176490558849	99.1493758959101	95.9667895358634	59.2246622193307	71.5811200600844	73.4040102819154	87.4731148241505	87.9107274125953
ENSMUSG00000038745	6	2	6	5	7	3	9	13	4	3
ENSMUSG00000038750	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038751	26.454452009119	28.2188239715334	15.0751858950029	24.6818450318466	17.3641238145397	22.1609276093455	18.431821580865	26.5084810691177	19.7936257872343	23.6281969446571
ENSMUSG00000038754	4	3	0	1	1	0	1	3	0	1
ENSMUSG00000038756	140	263	174	135	92	213	60	164	87	75
ENSMUSG00000038759	6957.16283308909	6858.03420781183	8639.2793008949	10830.4533460802	8764.01520678754	8218.71866300031	8824.96538457484	9084.98680130609	9196.04709604137	9559.93022846585
ENSMUSG00000038760	1	1	0	0	0	2.16407392014096	3	3.16680392923083	0	0
ENSMUSG00000038762	4945.99296938997	5343.99154477347	5688.99801435674	6282.99622333207	5984	5768.99737003777	5606.9909973085	6868.97997583363	6046	6324
ENSMUSG00000038763	241	198	242	232	240	172	175	158	164	143
ENSMUSG00000038764	745.034371288661	779	823	864	814	763	740.015300800383	739	771	874
ENSMUSG00000038765	16.2071733301084	27.466272093999	31.1882639619923	34.2789195300772	9.10309680065179	29.172906582124	7.04998457807127	27.5502637979083	16.1226875441707	22.0349234630634
ENSMUSG00000038766	2953.77429116403	2755.34705495087	3289.68431339962	4105.26666516488	3525.43233213007	3212.84067903146	3094.87982273348	3157.31744074862	3152.0833817658	3115.47379598722
ENSMUSG00000038768	2	0	1	4	3	1	1	0	1	2
ENSMUSG00000038770	1	7	1	0	5.00231291462958	3	0	3	1	2
ENSMUSG00000038773	3682	4542	4895.13966919369	5084.98992545119	4437	5295	4330	5582	4658.76895711757	4268.61998262517
ENSMUSG00000038774	1203	1265	1013.14445170288	1300.69955453398	1321	1405	1294	1327	1041.31846988648	1031.43768498338
ENSMUSG00000038775	66	91	149	137	101	92	78	70	150	128
ENSMUSG00000038776	2390.77426507632	1479	2539	2597	2004	1147	1459	1149	1366	1243
ENSMUSG00000038777	366.355049039375	473.710979228691	506.995287877085	352.377970255934	481.292155560558	434.424890231518	384.305241865665	498.662512715567	511.693754182724	539.347498441733
ENSMUSG00000038780	956.297148816157	986.738292474169	1199.10804005042	1224.99920755183	968.703858602282	973.048606524347	908.211441194872	1058.45720746927	1080.99109102286	1010.32740011271
ENSMUSG00000038781	67	49	109	79	51	66	49	41	194	167
ENSMUSG00000038782	7.05975704309993	7.11539959394076	17	15.4484584544567	25	12.3430036187396	0	33.2888356791258	0	0
ENSMUSG00000038784	935.776954977006	1018.76608777673	863.293501106087	1198.76967376784	1244.78077741918	1098.26818001632	1122.03271734685	1151.172910868	1072.19809070391	1151.3997435756
ENSMUSG00000038791	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038792	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000038793	1404.96321878899	1679.52375700932	6194.33752323642	6816.61107892695	1122.12674540928	1437.46690014186	671.453490067896	1441.23828591162	5673.80071967493	5990.32530260107
ENSMUSG00000038797	24.5285077720029	29.1944455718605	40	16.1795964615137	28	21	24.6689214800617	23.3936812842648	29	15.4995370366135
ENSMUSG00000038801	0	1	0	1	1	0	0	0	1	0
ENSMUSG00000038803	1680.52684082631	1613.47784123563	1816.76151682995	2210.97440995204	1923.31762253815	1642.70204734666	1879.96722046678	1902.93677071832	2015.5493206468	2041.48983170295
ENSMUSG00000038805	9.33523658360477	5.02245029427903	1.00024431738834	5.02170336732619	2.09497550033096	6.04587129029849	4.12430685028097	8.23627134898192	2.00928655039102	2.01482768920154
ENSMUSG00000038806	2640.60583072336	2683.8917725537	2343.97621818077	2416.95917058352	2924.03856557756	2734.47394698889	2593.27766767261	2896	2597.34550831199	2462.98211568751
ENSMUSG00000038807	187	130	279	316.170921194046	172.752804677634	104.755281315022	174.965667979661	121	304.263759553346	233.429794362639
ENSMUSG00000038811	142.84327237179	65.4973174644432	94.9086254255721	111.938691624067	113	62	91.8344806001362	48.7245158850637	91.9338457621984	103.830718895267
ENSMUSG00000038812	1268.14582292753	1057.01098403501	1433.12980400029	1598.1560210089	1484.87913512266	1078.1082905507	1335.49060553578	1396.65310766238	1430.03948734928	1509.12324430895
ENSMUSG00000038816	1989.9801978672	2303.34639401691	1587.63202300042	2013.87938284835	2266.43037903946	2359.93120654921	2167.85625871286	2578.31715476065	1683.63910747257	1712.50548975229
ENSMUSG00000038822	856.784211469099	728.671177538589	728.293439350495	890.622435731831	956.670754472073	925.989350094018	989.640169424395	909.649170993001	768.387859947798	773.367678111515
ENSMUSG00000038827	582.986486654077	603.193849639947	574.848917959702	617.566456083092	625.334618758098	712.368528311731	604.826352975796	780.361577827522	557.213403924475	532.565725698519
ENSMUSG00000038828	236.453016897652	166.875070990157	415.828946896083	483.912166344537	364.758587792537	229.720047516813	287.838878421224	317.600030638068	386.115442077183	480.040034471833
ENSMUSG00000038831	243.19493145228	240.101672939051	407.080221724164	410.023515279519	264.22288081387	221.189422278056	218.067502043122	203.254419809098	328.37806001044	256.019583690883
ENSMUSG00000038836	46.1199551003394	33.8990501542062	18	8.01273252068385	26.0825708884403	33.4236488898681	23.0921414055924	39.9019558452571	8.20607715225201	8.59981280874172
ENSMUSG00000038838	1054	1022.44412597645	1528.69467014451	1438.64936913172	1168	988	911	1108	1269.66646983168	1127
ENSMUSG00000038840	2	10	17	8	10	5	1	9	8	3
ENSMUSG00000038843	116	158	130	95	86.0939242854839	153.176029310803	99	160.14541376509	151.172859127184	102
ENSMUSG00000038844	649.004199820878	604	634.126658070791	693.170880701147	631	635	627	647.00288036443	567.458904784316	453.253696739472
ENSMUSG00000038845	6147.3669789483	6555.2870758276	7235.85979075395	8428.82600011261	7194.28350474349	6552.10940208838	6781.03068712649	8390.76011219009	7509.18107671469	7732.77739056605
ENSMUSG00000038848	3383	3309	3027	3615	4025	3577	3649	3933	3309	3476
ENSMUSG00000038855	276.020181746505	230	398	349.158905379064	226.136052411809	163	198.373393958853	163.733016032049	202.243261795836	179.016531048155
ENSMUSG00000038859	98	67	99	95	86	61	75	77	102	94
ENSMUSG00000038860	567.420301579063	722.982301117514	927.925354510357	798.464301570955	721.899108624615	622.015076990814	563.661595544516	701.937423662095	796.02233954755	590.282072783837
ENSMUSG00000038861	1094.43306321179	1101.62434521205	1216.1998385642	1416.55911560029	1230.73547421899	1078.38194745395	1065.43999307655	1130.91492560492	1121.08792530247	1149.89537314913
ENSMUSG00000038866	792	931	802	978	898	1065	873	1055	848	870
ENSMUSG00000038871	547	549	627	670	635	543	619	623	624	592
