ESC_high_1	ESC_low_1	ESC_high_2	ESC_low_2	ESC_high_3	ESC_low_3	ESC_high_4	ESC_low_4
ENSMUSG00000045031	15.392065791718	3	22.387754921393	25.0567438502674	26.8633601900203	42.2753777703671	39.7320426584428	47.8625050840831
ENSMUSG00000045034	36	5	42	28	21	62	49.6710243113559	18
ENSMUSG00000045036	0	0	0	0	0	0	0	0
ENSMUSG00000045038	56.1176112213424	10.0089426849218	79.2342509177283	75.1243114931669	73.0753790209931	96.1545205819139	104.329542321529	65.1602941639124
ENSMUSG00000045039	965	182	911	901	965	1142	1566	1560
ENSMUSG00000045045	378	60	371	298	413	332	520	596
ENSMUSG00000045048	0	1.39745237523588	4.40525479451422	2.17290318963207	0	9.79646568055375	2.3026329740316	0
ENSMUSG00000045052	0	0	0	0	1	0	0	0
ENSMUSG00000045053	12	2	6	2	9	7	10	6
ENSMUSG00000045055	13.6934780049475	14.1507437877178	18.4267529510615	20.2416449761213	10.1622260858392	16.7624457209282	26.0331959640999	10.2819874866672
ENSMUSG00000045062	1.02322922411272	0	1.01902562667164	0	0	0	0	0
ENSMUSG00000045064	44	4	29	40	38	48	91	76
ENSMUSG00000045065	0	0	0	0	2	0	0	0
ENSMUSG00000045071	494.362328378664	68.0726982167175	440.740689196298	485.930021633198	379.956811548726	374.237543591795	439.35175464041	465.705102100177
ENSMUSG00000045075	4	1	2	8	4	3	0	8
ENSMUSG00000045078	1047.0556045761	113.692011145583	975.931918758315	1129.43625667611	1049.45340303689	802.08791008843	1433.15147238656	962.418446563284
ENSMUSG00000045083	0	0	0	0	0	0	0	0
ENSMUSG00000045087	0	0	4	2	0	3	1	4
ENSMUSG00000045091	1	0	0	0	0	0	0	2
ENSMUSG00000045092	70.1409456118994	11	59	48	68	27	63.87517483637	61
ENSMUSG00000045094	1	0	0	1	2	3	2	4
ENSMUSG00000045095	462.79708334017	105.509819274236	451.146645206068	309.471359593599	438.153812415289	331.053809259775	491.09282032665	487.016233533557
ENSMUSG00000045098	1331.65718410386	219.712502330793	1221.04982215404	1212.43343488994	1438.80456291753	1546.40076629191	1161.41836357734	942.179296311191
ENSMUSG00000045100	275.49651387754	33.9698382223753	231.492343233975	244.085602483231	360.744544808003	350.051459487648	192.085473607952	182.363692200526
ENSMUSG00000045102	0	0	0	0	0	0	0	15.4050427896943
ENSMUSG00000045103	1865.95416289505	386.257221257945	1787.46534106911	2222.32952485505	1548.82733049417	2705.20964048013	2156.47761931985	1616.19405351575
ENSMUSG00000045104	1.13667392309377	0	0	0	0	0	0	0
ENSMUSG00000045106	83	24.0058989782492	84	103	61	156	120	91
ENSMUSG00000045107	108.608945493426	13.7156539789552	83.2631004963504	115.297984730946	140.445304485503	175.850100355503	92.4095789313358	83.3335993381187
ENSMUSG00000045109	0	0	0	0	0	0	0	0
ENSMUSG00000045111	0	0	0	0	0	0	0	0
ENSMUSG00000045114	50.1053315142558	14.3602011601004	75.8685840297768	29.0253327418799	91.8463302222028	25.5768785755952	81.3487756584206	107.3922353109
ENSMUSG00000045126	0	0	0	0	0	0	0	0
ENSMUSG00000045128	100.979790530298	7.54858871435052	125.816577564715	134.787635030119	58.5504643539523	197.445481664885	126.418380972405	105.632670767224
ENSMUSG00000045132	0	0	0	1	0	0	0	0
ENSMUSG00000045136	11158.1068615795	1746.50510621185	9936.66964395885	9101.6069656118	12702.6791399026	9849.14905538642	10564.3503790884	9783.50368343665
ENSMUSG00000045140	150	24	154	152	120	140	167	188
ENSMUSG00000045148	0	0	0	0	0	0	0	0
ENSMUSG00000045150	0	0	0	0	0	0	0	0
ENSMUSG00000045160	402.957024208478	56	434	440	585.985933290855	552.812550013005	560	662
ENSMUSG00000045165	253	33.0916323363854	230	234	236	233	253	196
ENSMUSG00000045174	2	0	0	0	0	0	2	0
ENSMUSG00000045176	116.927920847262	19.971859941908	119.520209757718	112.593048310766	130.694911348114	104.896819576201	176.164592426847	190.942548208415
ENSMUSG00000045178	0	0	0	0	0	0	0	0
ENSMUSG00000045179	241	51	204	248	233	251.91977463382	125	132
ENSMUSG00000045180	1343	224	1151	1423	1146	1548	1742	1189
ENSMUSG00000045193	758	125	723	624	1446	1411	1435	1564
ENSMUSG00000045201	5	0.880470451660685	2.61753974111015	5.12699667679226	8	8.69213556464586	3.45687022310287	3
ENSMUSG00000045202	0	0	0	0	0	0	0	0
ENSMUSG00000045204	0	0	0	0	0	0	0	0
ENSMUSG00000045205	676.038021377286	118	734.645091929094	729.495589125144	511.958760916624	630.310650053087	821.743635742546	662.186054416284
ENSMUSG00000045210	1127.80053455197	197	1092.1758660291	1040.15590518696	902.996824590419	961.141147115125	1013.97834625129	773.296404288763
ENSMUSG00000045211	17.5691362299711	4.59775123492877	17.5433062948099	14.7681729110394	27.1332309434827	52.7819536354847	53.4996250825004	40.3858136769576
ENSMUSG00000045215	157.676456653644	27	212	190	125	194.19739914018	206.490116675269	144.201026279695
ENSMUSG00000045216	1914.49435928277	313.610170502627	1727.08543965253	1893.23177196538	1759.64358278936	1825.92758724406	2491.47829180584	2278.11067260015
ENSMUSG00000045217	0	0	0	0	0	0	0	0
ENSMUSG00000045225	0	0	0	0	0	0	0	0
ENSMUSG00000045231	18.787462676689	2.21118333389145	12.5453987739743	24.2119482036685	7.15130018369572	10.2308463702465	22.1800797492355	18.7262349213985
ENSMUSG00000045232	33	2	32	28	28	62	54	80
ENSMUSG00000045236	0	0	0	0	0	0	0	0
ENSMUSG00000045237	688	122	624	681	648	846	763	732
ENSMUSG00000045238	0	0	0	0	0	0	0	0
ENSMUSG00000045246	2	0	6	6	1	17	4	1
ENSMUSG00000045248	1338.98363688669	223.59403627193	1273.29182082586	1211.17450369964	1274.16798509869	1262.44660990145	1415.15177001542	1175.9957519968
ENSMUSG00000045251	197	36	201	202.496154569481	198	285	481.129145561263	594
ENSMUSG00000045252	757	99	634	650	930.712919421921	744	558.423321593556	639.988253929162
ENSMUSG00000045257	16.2507636330126	26.153676985373	0.000553950555187609	94.6607610105422	125.641103757014	172	0.0101507615880439	0.768046279055468
ENSMUSG00000045259	10.8673786073448	0	11.7697604685714	9.61376524184793	13.4706287072154	22.874303720461	72.3050086158969	70.7285113442603
ENSMUSG00000045267	0	0	0	0	0	0	0	0
ENSMUSG00000045268	134.215567782876	20.7202558062723	122.031889554038	116.859105326663	122.645632235334	172.216333182638	165.910706864323	143.634070174382
ENSMUSG00000045273	1282.48743765243	186.204496809442	1221.61404469758	1029.52925092034	1253.62363201391	1154.70655431174	1114.44078694882	1138.07301435495
ENSMUSG00000045275	28	2.00664142138176	29	18	25	26	17.0057643026003	18
ENSMUSG00000045281	19	5	14	22	4.01889748058688	11	29	12
ENSMUSG00000045282	12.6356073860002	0	14.010436547394	25.6530194023715	0	29.9200767477124	5.13821862929932	13.6102638941679
ENSMUSG00000045284	341	69.96808325408	256	441	390	717	322.990748604821	285
ENSMUSG00000045287	81	9	94	92	57	124	86	92
ENSMUSG00000045288	3.0001985876675	0	2	4	5.00086176158979	3	5.00042781250813	3.03110962659722
ENSMUSG00000045291	0	0	0	0	0	0	0	0
ENSMUSG00000045294	7718.60619667813	1350.73598399504	6830.99914573558	7199.30295244679	6809.37693279486	5250.54354882259	5115.83444153337	5075.95709007009
ENSMUSG00000045302	338.98247242266	31.6772385596578	330.15191490263	317.843327878662	307.376115513737	437.83633305104	243.338518014743	300.16596924874
ENSMUSG00000045306	0	0	0	0	0	0	0	0
ENSMUSG00000045312	295.008851217411	42	252.019382529078	271	251	229.012808906661	225.133119779583	142.008213416778
ENSMUSG00000045314	31.8195611155334	5.58855462039097	56.6354211493378	40.297057124047	28.0221280281776	61.6042169253926	99.7526010468557	76.0036658188234
ENSMUSG00000045316	211	26	183	159	146	198	243	303
ENSMUSG00000045318	1	0	1	1	2	1	5	10
ENSMUSG00000045319	52	4	40.2568953242345	34	35	39.0046166683807	102	100.010988192143
ENSMUSG00000045322	0	0	0	2	1	0	5	4
ENSMUSG00000045326	7	0	15	6	23	11	16	4
ENSMUSG00000045327	54.1339628318928	13.4682152056611	39.6667272791036	40.1007377896032	18.8125416434932	25.1700750063369	38.9622524428343	22.6452528804438
ENSMUSG00000045328	2387.04048250203	361.88369768707	2207.99491997472	2421.35655176504	1877.11180461393	1634.78423747331	1862.87609638262	1870.45744229543
ENSMUSG00000045330	23	5	17	33	31	121	35	15
ENSMUSG00000045331	0	0	0	0	0	0	0	0
ENSMUSG00000045333	667	127	646	728	757	1172	480	517
ENSMUSG00000045336	0	0	0	0	0	0	0	0
ENSMUSG00000045337	0	0	0	0	0	0	0	0
ENSMUSG00000045339	0	0	0	0	0	0	0	0
ENSMUSG00000045340	0	0	0	0	0	0	0	0
ENSMUSG00000045341	0	0	0	0	0	0	0	0
ENSMUSG00000045345	5.0206203631605	1.26853749197159	12.2007025197354	7.75463758673748	4.55013392496946	5.59852783479042	5.99832341950184	7.75744711345783
ENSMUSG00000045348	78.0629278518081	6.14913167831017	76.8226006780283	91.7157842890284	68.9432124773144	68.4739026882152	150.56640448505	177.365497920316
ENSMUSG00000045349	94	13	73.6350877276669	72.6366340254675	100	69	295.280331279871	294.632607102115
ENSMUSG00000045350	4	0	6	5	0	17	9	6
ENSMUSG00000045362	15.0815596917462	5.27266677116657e-08	7.8270776158387e-08	3.30142140395438e-07	4.05281395889208e-07	14.4072341062508	2.20841396751714e-07	4.12114184048505e-08
ENSMUSG00000045364	0	0	0	0	0	0	0	0
ENSMUSG00000045374	327	43	300	290	392	439	319	251
ENSMUSG00000045377	198.872325800904	32.4291110578708	224.451304436649	149.889156970154	242.192294566052	193.096273155751	178.415341273393	231.492511275276
ENSMUSG00000045378	0	0	0	0	0	0	0	0
ENSMUSG00000045381	0	0	0	0	0	0	0	0
ENSMUSG00000045382	44	12	61	51	47	37	46	57
ENSMUSG00000045391	2.36359211027927	8.5233999698273	0	2.44806197050467	2.73584378039057	0	0	0
ENSMUSG00000045392	0	0	0	0	0	0	0	0
ENSMUSG00000045394	1663	366	1782	2109	1639	2242	2209	3266
ENSMUSG00000045395	0	0	0	0	0	0	0	0
ENSMUSG00000045404	0	0	2	2	0	0	1	0
ENSMUSG00000045409	825.958124261576	182.828124398824	897.297641259696	902.091609084658	813.608950884361	967.016041705491	807.259518900213	857.768394846409
ENSMUSG00000045410	111.139732826257	20.0413275077495	135.549310326192	107.726949881729	146.717715029625	192.113909014941	255.227257639937	213.880325927021
ENSMUSG00000045411	3082.84184659344	590.568913438305	3046.42681250823	3156.72512961146	5151.23267879041	5116.21759597237	3207.3978054141	3308.9745087682
ENSMUSG00000045414	953	176	897	991	808	803	707	644
ENSMUSG00000045417	0	0	0	0	0	0	0	0
ENSMUSG00000045421	0	0	0	0	0	0	0	0
ENSMUSG00000045427	4313.03599970893	830.021688277999	3798.47874769857	4237.35671700823	3698.97295568667	4149.7971844685	2762.26094934766	2714.72926485856
ENSMUSG00000045435	270.808839945635	58.7363132106208	249.965607812317	266.973702101507	228.974839159583	261.981220981195	400.939889821562	362.912709799226
ENSMUSG00000045438	176.284422277021	7.79839226280435	166.543221151459	146.006044889221	175.115755174781	193.90121110939	176.216108858585	189.750208756076
ENSMUSG00000045440	2	0	1	1	4	3	2	0
ENSMUSG00000045441	7	1	3	6	6	8	10	2
ENSMUSG00000045455	1318.46651309091	320.981578746584	1000.96098123078	1198.60254035683	1482.67296268669	1355.02423704564	731.840446996713	619.762530546375
ENSMUSG00000045463	0	0	0	1	0	0	0	0
ENSMUSG00000045464	46.2710567642071	15.1514528617579	51.428879294708	54.384734735823	48.6179712480336	20.4909297857152	40.6477803356319	102.202102081549
ENSMUSG00000045466	479.906910239243	79	420.86177580476	481.612491782411	437.811857648656	555.7651242409	738.728700512577	639.891552633723
ENSMUSG00000045467	81.1918606818256	11.8901929006633	130.75362926253	97.8506508382004	71.4380190459688	100.773324714404	85.0883177890294	138.711728493631
ENSMUSG00000045471	0	0	0	0	0	0	0	3
ENSMUSG00000045474	0	0	0	0	0	0	0	0
ENSMUSG00000045475	0	0	0	0	0	0	0	0
ENSMUSG00000045479	0	0	0	0	0	0	0	0
ENSMUSG00000045482	3828.43861718303	503.077755515571	3602.02981308359	3731.34541658406	4062.73273249042	3732.08852339096	4469.93151117133	3887.12907373653
ENSMUSG00000045493	39	12	32.6633319901496	32.868957638944	39	58.5964963608974	1	5
ENSMUSG00000045498	0	0	0	0	0	0	0	0
ENSMUSG00000045502	0	0	0	0	0	0	0	0
ENSMUSG00000045503	874.768851649978	149.239856893291	751.399164548482	732.972341269526	1079.16963784108	1042.58736223307	668.68929098537	682.200174389756
ENSMUSG00000045506	2	1	1	0	1	2	1	0
ENSMUSG00000045508	0	0	0	0	0	0	0	0
ENSMUSG00000045509	8	0	6	2	2	5	1	0
ENSMUSG00000045514	0	0	0	0	0	0	0.252909138155046	0
ENSMUSG00000045515	50.0346750611115	11.201610627355	29.8437943639293	38.4111497882827	21.1972904887245	40.735062707738	43.5297722745889	44.8989858421886
ENSMUSG00000045518	9.06985793100431	1.00031276241666	11.4069590160977	5.21622110462919	15.1606049733688	7.21713327002326	16.7251819381658	25.5500716559647
ENSMUSG00000045519	24.4069202893569	1.04491944902179	25	30	68.310190353504	73.222346878492	42.1547772763543	25
ENSMUSG00000045521	1	0	0	1	1	7	0	3
ENSMUSG00000045528	0	0	0	0	0	0	0	0
ENSMUSG00000045532	161	35	143	135	156	153	174	166
ENSMUSG00000045534	2	0	0	2	3	2	1	0
ENSMUSG00000045538	710.894315104595	106.257995252771	629	550.411755160733	820.016271918018	705	408	392
ENSMUSG00000045539	0	0	0	0	0	0	0	0
ENSMUSG00000045540	0	0	0	0	0	0	0	0
ENSMUSG00000045545	3.06813155664081	0	2	0	0	0	1.85873435994254	0
ENSMUSG00000045551	0	0	0	0	0	0	2	0
ENSMUSG00000045555	3	0	0	2	5	1	4	4
ENSMUSG00000045559	0	0	0	0	1	0	0	0
ENSMUSG00000045566	0	0	0	0	0	0	0	0
ENSMUSG00000045569	0	0	0	0	0	0	0	0
ENSMUSG00000045573	40	6	24	20	44.8829113740102	42	36	23
ENSMUSG00000045575	0	0	0	0	0	0	3	0
ENSMUSG00000045576	212.989420523851	36.7539508702606	224.713367579294	249.088072496055	170.02609647178	222.395197807735	309.312723903647	279.082190857338
ENSMUSG00000045581	0	0	0	0	0	0	0	0
ENSMUSG00000045584	0	0	0	0	0	0	0	0
ENSMUSG00000045587	0	0	0	0	0	0	0	0
ENSMUSG00000045589	51.5456089330793	8.08469237736749	53.2009061123891	80.6024550366093	43.5121710335023	98.3204979328364	112.240072293541	45.2406723050823
ENSMUSG00000045591	55.132630387318	8.67128324951741	29.0961580740334	65.423985379064	72.1725570271493	96.2727326370104	19.0556169173175	27.1055833871616
ENSMUSG00000045594	1231.2162949901	206.658313857768	1255.88919539849	1190.55009887794	1493.41552009352	1360.40646384963	2027.29313218076	1870.85001423132
ENSMUSG00000045598	1358.20226839957	208.855913385744	1135.65603005828	1156.6870672077	1670.84024223081	1897.82139923593	902.57052059082	982.937375981555
ENSMUSG00000045608	6.58570227088256	3.30642832483945	4.38136631152049	12.0419919967085	4.3845325464744	16.4915785761667	24.0615862095752	13.1842530340368
ENSMUSG00000045609	11.1430985062484	7.38988209860444	2.19140397885626	5.84220938816699	1.11770004535936	8.38807975773204	4.41602649630388	2.48064565902054
ENSMUSG00000045613	0	0	0	0	0	0	0	0
ENSMUSG00000045620	2	0	1	2	0	0	0	2
ENSMUSG00000045624	2895	509	2713	2433	2243	2128	2240	2017
ENSMUSG00000045625	4	0	5	4	4	2	6	4
ENSMUSG00000045629	4	0	2	0	11	2	7	5
ENSMUSG00000045631	5.40857728176109	1	20.0932077069068	25.5006294189087	15.6629018002625	42.392867865688	20.3137140909123	19.9330409403879
ENSMUSG00000045636	2217.58480882836	326.700544483822	2324.25672168114	2075.45905048292	1958.76929278016	2520.48863401139	2887.28994147322	2550.1635594304
ENSMUSG00000045639	74	12	54	50	32	39	102	105
ENSMUSG00000045648	0	0	0	0	0	0	0	1
ENSMUSG00000045655	0	0	0	0	0	0	0	0
ENSMUSG00000045657	0	0	3	0	0	0	0	0
ENSMUSG00000045658	371.181359784254	73	347.046837986658	410.679209501632	465.76822081109	628.626546123904	264.184549622715	210.342230362297
ENSMUSG00000045659	1881.95311640553	263.754407126525	1849.83019573985	1876.37496884133	1861.59154905358	2464.43427338788	2751.75963618357	2341.72388544473
ENSMUSG00000045662	0	0	3	3	16	0	0	0
ENSMUSG00000045664	27	4	26	24	16	14	60	76
ENSMUSG00000045665	1208	168	1036	885	1770	1397	749	552
ENSMUSG00000045667	1704.64646602495	267.365055122241	1588.65663013829	1507.67530273279	1880.17563905908	1484.10210501663	1781.0605789782	1518.7099399754
ENSMUSG00000045671	1163	171	1122	1033	1079	1316	1312	967
ENSMUSG00000045672	99.4758909833176	12.042025218434	81.4583142996863	109.674665990345	61.2036605208843	126.990922521786	113.841330360031	75.313728424483
ENSMUSG00000045678	0	0	0	0	0	0	0	0
ENSMUSG00000045679	449.509516482982	53.2738168300879	457.488993292432	553.493929436302	495.950138083876	805.782490523494	750.374344842035	660.633646027353
ENSMUSG00000045680	0	0	0	0	0	0	0	0
ENSMUSG00000045684	0	0	0	0	0	0	0	0
ENSMUSG00000045689	0	0	0	0	0	0	0	0
ENSMUSG00000045690	836.276290198226	92.8600704894855	996.840201232249	820.366162990293	987.278011374755	858.359767638311	956.848260205194	950.541020841986
ENSMUSG00000045691	448.155775837936	61.1354398638106	444.387809605973	429.53130334406	481.959069316094	495.109934768756	446.896313198847	484.928691152698
ENSMUSG00000045693	0	0	0	0	0	0	0	0
ENSMUSG00000045694	4.13358274136678	2.67527975162684	6.10915348414208	0	0	0	0	0
ENSMUSG00000045699	464.671603844639	115.158486045027	505.692762320597	476.421861305311	398.492501937311	619.095530165363	308.256086624663	285.676800282379
ENSMUSG00000045708	0	0	0	0	0	0	0	0
ENSMUSG00000045709	5	0	5	7	3	1	24	18
ENSMUSG00000045713	0	0	0	0	0	0	0	0
ENSMUSG00000045725	5.08994193374584	1	1.52982067363531	4	1.62890663287966	3	9	1
ENSMUSG00000045730	101	22	75	108	113	232	87	72
ENSMUSG00000045731	0	0	2.55289414820746	2.92935647898255	0	2.00631125976214	0	4.00457792719352
ENSMUSG00000045733	0	0	5	1	1	0	4	1
ENSMUSG00000045744	0	0	0	0	0	0	0	0
ENSMUSG00000045746	5.47773369284401	1	20.7718158399722	8.3049662899335	16.1138478197527	3	8.73980622558534	12
ENSMUSG00000045751	2411.01056928429	403.368055775608	2287.69924044195	2369.90894485241	2047.67788831807	2094.17673958665	2794.71437203184	2603.75963545067
ENSMUSG00000045752	676.64895135501	215.187198992733	679.036350830615	643.063717549627	888.784499716477	801.337013018596	550.515604644918	612.482722723731
ENSMUSG00000045757	155.144012353337	24.8749823726292	162.784667692158	119.203644585959	140.603110360587	120.829605411679	100.750736243477	110.561243451402
ENSMUSG00000045761	0	0	0	0	1	1	1	3
ENSMUSG00000045763	930	162	887	758.858539989927	696	651	740	1125.71150999809
ENSMUSG00000045767	1498.02158459701	264.321231069404	1447.18332203852	1764.50781331289	1115.95292084855	1492.41084940383	1935.3212575735	2043.36869895848
ENSMUSG00000045775	10	1	9.31633407813335	16	8	27	23.187479633558	11
ENSMUSG00000045776	1	0	0	2.00820247154609	0	0	0	1
ENSMUSG00000045777	4.01393467716725	0	2.00259919561435	3	3.02485705251619	2	21.035582388294	8.18210019796248
ENSMUSG00000045780	64.8582249539351	10.3753180749855	88.6866869237902	69.5077145055338	30.3137459226792	51.0883735604462	82.7215276308216	48.4603597213761
ENSMUSG00000045790	0	0	0	1.5296868213228	3	0	0	0
ENSMUSG00000045792	0	0	0	0	0	0	0	0
ENSMUSG00000045794	3.45824915470151	0	3.40739145453749	0	3.4271304573283	0	3	0
ENSMUSG00000045795	247.181221027556	32.018967649995	290.271856155708	248.003738539614	312.383285792454	355.672590184591	460.199252783238	443.608266349883
ENSMUSG00000045797	0	0	0	0	0	0	1	0
ENSMUSG00000045799	5.80675392362996	0	0	0	5.37135567259607	0	2.30384088907055	4.03640411134521
ENSMUSG00000045802	20	3	21	18	12	40	16	12
ENSMUSG00000045812	0	0	0	0	0	0.791388289936257	0.0955707109505798	0
ENSMUSG00000045813	0	0	0	0	0	0	0	0
ENSMUSG00000045815	0	0	0	0	0	0	0	0
ENSMUSG00000045817	1336	240	1380	1154	1360	1296	1612	1732
ENSMUSG00000045822	477	65	424	445	531	466	511	508
ENSMUSG00000045824	0	0	0	0	0	0	0	0
ENSMUSG00000045826	18	1	32	28	47	28	32	20
ENSMUSG00000045827	27.0374992644468	3	14	24.0638122408415	23	25	5.65345435886842	0
ENSMUSG00000045835	1	1	2	6	7	8	4	4
ENSMUSG00000045838	103	23	85	123	86	196	98.44629389392	81
ENSMUSG00000045842	0	6.12845610368285	0	0	0	0	0	0
ENSMUSG00000045854	194	37	165	209	218	287	243	211
ENSMUSG00000045867	46.9027811797561	0	74.9673376637101	120.343628741755	100.040517843357	142.066186247	152.80668942577	158.417819298585
ENSMUSG00000045868	1	0	0	0.714358838551766	1	1	2	1
ENSMUSG00000045871	0	0	0	1	0	0	0	0
ENSMUSG00000045875	9.21227421945344	0	3.36570336458655	2.04578729018377	7.00086776830054	6.06310879541862	0	1.04176741720918
ENSMUSG00000045876	0	0	0	0	0	0	0	0
ENSMUSG00000045877	24.7182455580213	2.04685567099475	21.6456141861362	21.4832634491234	17.0985991295223	16.2397592802446	22.1582939535634	18.4342993422589
ENSMUSG00000045883	0	0	0	0	0	0	0	0
ENSMUSG00000045886	233.981780867398	58.97182445994	131.625983841911	164.695032595324	83.2935543630808	102.726719308064	197.885938026336	162.502882563287
