"ESC_slow1","ESC_slow2","ESC_slow3","ESC_slow4","ESC_fast1","ESC_fast2","ESC_fast3","ESC_fast4"
"ENSMUSG00000035694",129.278781429623,117.945649834091,33.4059979528205,30.1366111647514,114.984852953031,76.7138619544976,40.3470122089524,24.8627893482107
"ENSMUSG00000020189",394.688775334093,412.921575690537,226.998800308966,363.86910383287,518.500007510755,403.615650727246,306.039259660596,281.060638247987
"ENSMUSG00000035873",711,799,584.395234356054,554,753,973,648,616
"ENSMUSG00000074695",0,0,0,0,0,0,0,0
"ENSMUSG00000074734",5.90848139035631,9,0,0,5,5.32725974287249,0,0
"ENSMUSG00000074748",2629.73651240786,2450.40626338459,1693.89336221677,2137.64020392333,3195.90036518263,2933.39606547425,1877.51246074048,1958.18972557866
"ENSMUSG00000074776",0,0,0,0,0,0,0,0
"ENSMUSG00000074780",0,0,0,0,0,0,0,0
"ENSMUSG00000076448",0,0,0,0,0,0,0,0
"ENSMUSG00000095539",0,0,0,0,0,0,0,0
"ENSMUSG00000096586",0,0,0,0,0,0,0,0
"ENSMUSG00000077268",0,0,0,0,0,0,0,0
"ENSMUSG00000077407",0,0,0,0,0,0,0,0
"ENSMUSG00000077528",0,0,0,0,0,0,0,0
"ENSMUSG00000078430",0,0,0,0,0,0,0,0
"ENSMUSG00000019932",0,0,0,0,0,0,0,0
"ENSMUSG00000019929",0,0,0,0,0,1,0,0
"ENSMUSG00000080347",0,0,0,0,0,0,0,0
"ENSMUSG00000084399",0,0,0,0,0,1,0,0
"ENSMUSG00000082936",3.48992748599315,4.02401453387163,3.00764063928813,4.01200672670692,2.00807148332997,2.00984633495299,1.00321373506205,2.00701008419372
"ENSMUSG00000048661",910,967,748,808,962,1074,815,783
"ENSMUSG00000047642",1.00147138389897,7.00422111761558,2,3.00023163085106,1.00079545370427,1,3.00018432768514,2.00046109155231
"ENSMUSG00000084501",0,0,0,0,0,0,0,0
"ENSMUSG00000084545",0,0,0,1,0,0,0,0
"ENSMUSG00000085418",0,0,1,0,0,2,0,0
"ENSMUSG00000087480",6.64679223018629,17.4706685742095,19.0927147757757,13.2717599090325,12.8128807242573,11.9848947295287,9.67450607617806,11.081424050872
"ENSMUSG00000085454",0,6.28232674211685,6.02121660478464,1.01174259512132,6.09769451830882,6.03800652656696,2.00434490059294,3.02590798259339
"ENSMUSG00000020164",0,0,0,0,0,1.01621544765304,0,0
"ENSMUSG00000084865",0,0,0,0,0,0,0,0
"ENSMUSG00000085282",7.30605771635157,8.35768041271369,7.38923804697675,6.61320760600925,5.28427377257466,12.2483408580423,8.5277107597384,8.9513656751005
"ENSMUSG00000086522",0,0,0,0,0,0,0,0
"ENSMUSG00000084764",0,0,0,3,0,1,0,1
"ENSMUSG00000085592",0,0,0,0,0,1,0,1
"ENSMUSG00000086444",0,0,0,0,0,0,0,0
"ENSMUSG00000087718",0,0,0,0,0,0,0,0
"ENSMUSG00000087723",0,0,0,0,0,0,0,0
"ENSMUSG00000087819",14,7,21,20,23,34,17,16
"ENSMUSG00000087853",0,0,0,0,0,0,0,0
"ENSMUSG00000088084",0,0,0,0,0,0,0,0
"ENSMUSG00000088343",0,0,0,0,0,0,0,0
"ENSMUSG00000088397",0,0,0,0,0,0,0,0
"ENSMUSG00000088415",0,0,0,0,0,0,0,0
"ENSMUSG00000088447",0,0,0,0,0,0,0,0
"ENSMUSG00000088465",0,0,0,0,0,0,0,0
"ENSMUSG00000088553",0,0,0,0,0,0,0,0
"ENSMUSG00000088554",0,0,0,0,0,0,0,0
"ENSMUSG00000088924",0,0,0,0,0,0,0,0
"ENSMUSG00000089019",0,0,0,0,0,0,0,0
"ENSMUSG00000089097",0,0,0,0,0,0,0,0
"ENSMUSG00000089182",0,0,0,0,0,0,0,0
"ENSMUSG00000089461",0,0,0,0,0,0,0,0
"ENSMUSG00000089904",0,0,0,0,0,0,0,0
"ENSMUSG00000089994",1.08758130740018,9.5542428260386,2.05900051924635,5.07597142541569,2.18453233155975,5.27942834291013,4.01569661444656,3.04538308965315
"ENSMUSG00000090035",34,20,11.7533389891288,12,19,23,8.55977501774711,8.56156234224397
"ENSMUSG00000090191",0,0,3.40527479981573,1.64072034401608,8.96027966923052,4.24725509426997,16.2993754102561,6.7267903671547
"ENSMUSG00000089667",0,0,1,2.94465881711119,0,1,1,0
"ENSMUSG00000089934",0,0,0,0,0,0,0,0
"ENSMUSG00000090162",41.5087680110337,60.5948193450281,74.8807963832245,64.8946195348468,82.7609160047443,76.2444181916042,59.6776369520933,71.0798515276467
"ENSMUSG00000090854",2.5430600922165e-05,0.000564335384136552,3.30974046196414e-06,8.32412365757331e-05,5.04222075392694e-06,3.71893612943798e-05,3.04653132883501e-06,9.51477263923324e-06
"ENSMUSG00000091552",0,14.3444778398857,0,1.62056269835955,0,0,0,0
"ENSMUSG00000090461",0,0,0,0,0,2,0,0
"ENSMUSG00000019971",386.219917282199,399.611033068213,0,0.000359257007492496,384.509610816687,435.32649228746,0,0
"ENSMUSG00000020205",33,37,31,33,21,42,35,26
"ENSMUSG00000091455",1,2,0,0,0,4,0,0
"ENSMUSG00000112777",0,0,6.18036320527781,0,0,1.09969284730384,0,0
"ENSMUSG00000079183",0,1,0,0,0,2,0,0
"ENSMUSG00000090665",1,2,0,0,2.00856051653649,1.04205028816736,0,0
"ENSMUSG00000112453",0,0,0,0,0,2.16626141546804,0,0
"ENSMUSG00000091101",0,17.3100903684679,2.09075909595647,10.2089112194026,0,0,0,0
"ENSMUSG00000112408",0,0,0,0,0,1.09969284730384,0,0
"ENSMUSG00000090638",0,0,0,0,0,0,1,0
"ENSMUSG00000091779",18.5563519755184,494.606236701721,43.3224307797756,41.3725940577138,2.35767676696149,88.7101216474405,1.55769397424329,5.10226740801115
"ENSMUSG00000091086",10.2255120159111,10.6862798868461,11.3249919030871,14.0338630843177,17.4201022918245,18.7856104048647,8.76957508590767,6.12051106675073
"ENSMUSG00000092210",0,0,0,0,0,0,0,0
"ENSMUSG00000092841",0,0,0,0,0,0,1,1
"ENSMUSG00000092952",0,0,0,0,0,0,0,0
"ENSMUSG00000093030",108.944629749396,172.188707592545,24.5770714498266,22.3344300796498,106.199774083642,140.105871857527,35.9894884489306,20.1652131002392
"ENSMUSG00000094523",0.153334307509465,0.336346660748901,0.0854986397906226,0.135217837310205,0,0.178265756922877,0.123387551138058,0
"ENSMUSG00000093404",140.196668504701,79.8140488176868,61.261543007468,60.1455048845393,157.907773154968,169.790719357216,60.8143386603398,58.8543308379095
"ENSMUSG00000093762",0,0,0,0,0,0,0,0
"ENSMUSG00000112495",2.25495910684304,17.876957872279,0,0,0,0,0,0
"ENSMUSG00000112814",0,0,0,0,0,1.14346313107044,0,0
"ENSMUSG00000095022",18.5563519755184,445.399909046075,43.3224307797756,41.3725940577138,6.18527719526064,88.7101216474405,2.38610744924776,2.44126302589412
"ENSMUSG00000112480",0,1.22419449744482,0,0,0.527209125868254,0,0,0
"ENSMUSG00000096744",0,2.07226752267761e-06,0,0,0,11.3376517461042,0,0
"ENSMUSG00000095826",0,0,0,0,1.00008228843645,1.00028785329911,0,0
"ENSMUSG00000096208",0,0,0,0,0,0,0,0
"ENSMUSG00000096357",1.12764547564703,1.33455276162108,0.444444444444444,0.490212765957446,1.26707292101537,1.17984085737777,0.510204081632653,0.46545114168137
"ENSMUSG00000112919",0,0,2.47036996515788,2.23957918424056,0.605347434245418,0,0.617761699894323,0.614517258602266
"ENSMUSG00000043800",0,1.00046068719256,0,0,0,0,0,0
"ENSMUSG00000112069",0,0,0,0,0,1.23748751968859,0,0
"ENSMUSG00000094144",18.5563519755184,445.399909046075,43.3224307797756,41.3725940577138,6.18527719526064,88.7101216474405,2.38610744924776,2.44126302589412
"ENSMUSG00000094249",0,0,0,0,0,0,0,0
"ENSMUSG00000095673",0.798113115597939,0,0.960531673283141,1.522891997447,0,1.39503240207377,0,0
"ENSMUSG00000112419",0,0,0,0,0,1.14346313107044,0,0
"ENSMUSG00000097185",1.26348759214211,2.59373661541504,5.10663778322995,7.35979607666393,1.09963481737041,11.6039345257522,2.48753925951654,3.8102744213383
"ENSMUSG00000097550",18.5563519755184,445.399909046075,43.3224307797756,41.3725940577138,2.35767676696149,88.7101216474405,1.55769397424329,2.44126302589412
"ENSMUSG00000097427",23.4318234842337,648.392036118638,64.6396839256132,61.7223152805785,7.48012260482809,131.348958049543,1.55769397424329,2.44126302589412
"ENSMUSG00000097878",23.4318234842337,648.392036118638,64.6396839256132,61.7223152805785,7.48012260482809,131.348958049543,1.55769397424329,2.44126302589412
"ENSMUSG00000097869",1.15792682717039,2.09652690964795,1.0097267102721,1.09881892631033,0,1.00603461660458,0,1.0287410438677
"ENSMUSG00000097082",0,0,0,2,0,0,0,0
"ENSMUSG00000097104",21,26,24,33,27,16,20,25
"ENSMUSG00000097939",1.0082063442201,1.00000999966466,0,0,1.00000921095962,0,0,0
"ENSMUSG00000098138",5.3309837265216,3.32764606312629,4.21423681830997,3.08125699119525,4.16823481441426,5.42503875574519,5.03154335197916,1.00984872704194
"ENSMUSG00000098173",0,0,0,0,0,0,0,0
"ENSMUSG00000098162",0,0,1.00000804887858,0,0,1.00004048426822,0,0
"ENSMUSG00000098139",0,0,0,0,0,0,0,0
"ENSMUSG00000099264",0,0,0,0,0,0,0,0
"ENSMUSG00000098522",0,0,0,0,0,0,0,0
"ENSMUSG00000099225",0,0,0,0,0,0,0,0
"ENSMUSG00000100558",0,2,1,0,0,0,1,0
"ENSMUSG00000101517",8.12718264003806,6.06528559954703,3.02313933992276,3.02064225815813,17.1519760096167,13.098505125427,8.23396026195853,8.02337746208176
"ENSMUSG00000100198",0,0,0,0,0,0,0,0
"ENSMUSG00000094314",0.798113115597939,0,0.960531673283141,1.522891997447,0,1.39503240207377,0,0
"ENSMUSG00000100113",0,0,0,0,0,0,0,0
"ENSMUSG00000100681",0,0,0,0,0,0,0,0
"ENSMUSG00000100314",0,0,0,0,0,0,0,0
"ENSMUSG00000101801",0,2,0,0,1,0,3.52776151308862,1
"ENSMUSG00000096640",0.798113115597939,0,0.960531673283141,1.522891997447,0,1.39503240207377,0,0
"ENSMUSG00000104443",9.5999952857074,9.58867944978701,7.34706791877367,17.9911582900753,19.1028694719258,22.8104443518079,24.4170404470618,9.46585550455847
"ENSMUSG00000102180",0,0,0,0,0,0,0,0
"ENSMUSG00000102310",0,0,0,0,0,0,0,0
"ENSMUSG00000104335",0,0,0,0,0,0,0,0
"ENSMUSG00000102410",0,0,0,0,0,0,0,0
"ENSMUSG00000102382",0,0,0,0,0,0,0,0
"ENSMUSG00000102896",0,0,0,0,0,0,0,0
"ENSMUSG00000104006",0,0,0,0,0,1,0,0
"ENSMUSG00000103213",0,0,0,0,0,0,1,0
"ENSMUSG00000102934",0,0,0,0,0,1,0,0
"ENSMUSG00000103775",0,0,0,0,0,0,0,0
"ENSMUSG00000103017",0,0,0,0,0,0,0,0
"ENSMUSG00000105768",2.10102260694785,0,0,0,1.05912253638975,0,0,0
"ENSMUSG00000105557",0,0,0,0,0,0,0,0
"ENSMUSG00000104558",0,0,0,0,0,0,0,0
"ENSMUSG00000108029",0,0,0,0,0,0,0,0
"ENSMUSG00000110353",8.02324265398229,5.05833321131931,2.00093834681858,4.00622255641182,7.0845168060281,1.99999999999999,1.00183192194557,1.007746839173
"ENSMUSG00000110391",0,0,0,0,0,0,0,0
"ENSMUSG00000000711",2313,2132.93420414214,2394.67312785887,2666.81408956078,2197.47971357278,2383,2147.04976232486,2046.27921745473
"ENSMUSG00000005682",2085,2156,1173.55169888214,864.148488270362,2102,2390,862.77476378231,803.536174662255
"ENSMUSG00000005683",7517.9243106019,8275.96341423475,7829.93512973473,9187.94800756076,8408.93718402573,10798,8339.91891305636,8975.92728553812
"ENSMUSG00000006728",12425.1221001482,12132.8375773891,14223.2263233838,15999.468990912,12885.2389147426,15327.017977256,14540.4938811894,14990.3116829662
"ENSMUSG00000006731",103,150,112.723200728516,75.3796539992888,97,166,102.360687679121,72.352533839658
"ENSMUSG00000006732",1020.63204652217,913.016871081408,1205.04392937879,1374.5030749459,1001.90737881324,1166.97046873548,1270.28024867208,1243.44697666649
"ENSMUSG00000025417",1502.18813708561,1851.83938813574,1383.35907946671,1509.43441839927,1442.21530010136,2113.5230615834,1651.57229053267,1521.44942595342
"ENSMUSG00000014498",1535.00257547206,1490.89505595687,1757.83038758143,1830.39375408916,1663.51353286515,1706.64321513777,1786.88683979137,1741.59345890576
"ENSMUSG00000019467",708,533,93.444950986055,161.473321560032,677,567,189.680895518353,81.397597128244
"ENSMUSG00000020454",2717.60287140867,2736.25918378736,3009.08972868228,3363.70649577259,2990.36910987702,3558.06442547483,2997.10443075248,3010.04530273647
"ENSMUSG00000020457",4116.41532522647,4137.15252985675,3893.45689623681,4413.02988754709,4262.68641070491,4887.16920010349,4122.857822891,3860.41707858267
"ENSMUSG00000025347",0,0,0,0,0,1,0,0
"ENSMUSG00000090247",647.69602056767,652.961276979946,925.037058635806,972.498179997018,609.444106268969,799.606281370902,774.340185014857,705.78750378367
"ENSMUSG00000025350",99.3039794323297,80.0052730201937,72.962941364194,73.4624788595058,69.555893731031,85.3937186290972,80.6189729138074,66.2124962163297
"ENSMUSG00000025351",3038.22212638024,3198.40181805287,2347.21842909987,2416.46153753659,2630.12274909522,3648,2072.66192697838,1809.34348542806
"ENSMUSG00000025352",29,54,33,32,48,60,28,34
"ENSMUSG00000025353",1252.50810382481,1253.4509885582,288.471604327443,427.748089858863,1311.12315519571,1561.90262030103,355.827379709265,412.589864362805
"ENSMUSG00000025354",1020.49189617519,1172.5490114418,39.8087834560409,48.5803512028502,1082.87684480429,1336.09737969897,40.7936527249855,33.8137278325931
"ENSMUSG00000025355",44.4232926479384,78.3149534319378,16.2205527320076,12.0123733911348,37.015848952968,72.0115350862551,12.9090150677235,5.27544907192585
"ENSMUSG00000025357",1546.41267003712,1098.10849526209,1357.3744624646,1383.57428000223,1256.89788955688,1076.01200287293,1176.61134116465,1049.52862816312
"ENSMUSG00000025358",5545,5080,4149.88072177862,4625.21497183056,5646,6064,4585.71042287167,4674.62003197719
"ENSMUSG00000025362",22445.608233145,20889.1229445518,20862.6420428001,22706.9036977908,21158.4456876455,22591.6070868404,18838.2191877805,18452.7581101164
"ENSMUSG00000025364",15496.4272521569,17616.2523144324,14849.8597039266,18596,17823.3155438178,22588.8422009926,16321.8977313821,17474.9833772804
"ENSMUSG00000025366",1687.6681038346,1304.93987815156,1151.48867878411,1298.63994348118,1778.54918813576,1724.47981990121,1324.07151975429,1405.19243646033
"ENSMUSG00000039824",103,96.7722515546953,146.879261097277,134.566786491674,121.014327738816,121.011732226842,232.582712453575,207.682844392344
"ENSMUSG00000025369",1015,964,1163.16856231085,1149.98572302146,995,1039,1144.79192453927,1141.7653634018
"ENSMUSG00000025374",958,812,955,1145,953,1058,1033,1103
"ENSMUSG00000025381",1663,1424,837.12225573571,976.025729301216,1891,1811,895.96831910968,894.028459503755
"ENSMUSG00000025383",14,8,18.1778969124114,15.3117470547648,11,7,9.38162763976059,5.36825332670522
"ENSMUSG00000025389",6.48157626027327,5.23625501905257,21.7450689585874,16.9654753809272,3.791974727662,10.7934871980202,21.7839117309022,21.2670811862994
"ENSMUSG00000025393",47747.508723728,51522.4563057334,50579.0448178609,57061.2260109533,50474.7594119365,64773.0742288406,53361.1577819502,54096.1649397708
"ENSMUSG00000025395",2519.79974964564,2571.45395743362,1853.59663141602,2223.73039570863,2805.33341272031,3256.00498971972,2243.68683678421,2185.10959296881
"ENSMUSG00000025396",1,0,2,0,1,0,1.60507657268191,0
"ENSMUSG00000025400",4,4,10.6849033583677,7.59370306669372,9,9,3,1.18228030783191
"ENSMUSG00000025402",172.293282235586,193.892806750954,225.443094702268,220.639298747655,207.135278365546,245.74091486437,159.964448005951,163.003998839227
"ENSMUSG00000025403",7288,5842,7440.44007414229,8096.90671510103,7589,7997.99709481042,7818.65634942675,7679.16741418015
"ENSMUSG00000025405",10,3,12.0830422428684,7.60285271700668,15,2,8,18.7740155940818
"ENSMUSG00000025407",838,241,616.468071720509,955.60314001058,735,249,583.127885345162,866.151454377247
"ENSMUSG00000025408",282,183.999999999999,174,185,241.212424165098,232.093309453337,221,167
"ENSMUSG00000025409",1187,1162,1322,1435,1057,1068,1295,1407
"ENSMUSG00000025410",3750,3887,4589.46213386672,4735.85952892168,3594,4666,4093.0747513017,4005.9432831326
"ENSMUSG00000025432",5,12,8,7,3,10,4,8.69893925044086
"ENSMUSG00000025436",244,252,334.295188645673,356.80449023819,264,328,317.952055711777,331.996059789317
"ENSMUSG00000040280",144,54,447.968421184413,289.983523416632,132,63,476.104057799919,297.622051646411
"ENSMUSG00000040287",9.99999999999999,1,15,7,4,8,14,13
"ENSMUSG00000052012",0,0,0,0,0,1,0,0
"ENSMUSG00000040354",4908,4801,5823,6503,5466.7875758349,6235.90669054666,5803,6054
"ENSMUSG00000040415",1300,853,1368,1399,943,802,1266,1304
"ENSMUSG00000025422",55,52.304026535435,0,0,53.3389158928391,63,0,0.000216757570994694
"ENSMUSG00000040502",409,328,421,468,391,395,388,389
"ENSMUSG00000040521",1154.73139101579,1137.68978051829,1235.26710530904,1404.95504870893,1253.55833142589,1468.04193850692,1322.99822449007,1406.63630796897
"ENSMUSG00000039810",594.582052710973,545.25718623195,661.507497707645,598.152292660952,543.374364838774,595.864107793181,638.796723697496,643.819187102811
"ENSMUSG00000034833",0,0,0,0,0,0,0,0
"ENSMUSG00000039878",2,2,1,1.40693359501058,3,5,1,0
"ENSMUSG00000039914",176,197,28.1064427255242,0,151,228,0,0
"ENSMUSG00000044005",522.133884321586,607.125665513395,570,609,564,714,691,688.148513895476
"ENSMUSG00000040054",8225.89299061143,8502,10818.2517764315,11659.163168608,9252,9944,11008.3452209461,9282.5902918951
"ENSMUSG00000040127",3,4,6,3,3,9,4,7
"ENSMUSG00000040134",2,1,2.25507546690396,1,0,2,2.22408899173451,3
"ENSMUSG00000040195",1341.82049127676,1266.68233268593,1036.71667083606,1351.19939853476,1535.68212711177,1451.70096679451,1073.55474604238,1055.93596686109
"ENSMUSG00000040249",1386,1270,2354,2515,1431,1412,1708,1651
"ENSMUSG00000044071",0,0,3.8389900853752e-06,0,0,0,0,0
"ENSMUSG00000047631",65.1030530402256,60.0124975333245,25,20,51.1181757138993,54.0434766429511,31,27
"ENSMUSG00000042801",0,0,0,0,0,0,0,0
"ENSMUSG00000047090",385.702085225653,348.029200380474,318.092509907648,354.618392400719,325.09386057499,319.105446092434,343.309458348876,290.083633882734
"ENSMUSG00000056148",14.3216058020751,9.20742197563421,4.85306335807151,5.38922009124082,12.9253999854435,27.8586555626878,7.63755905722381,5.16283615507847
"ENSMUSG00000071072",17521.2297756939,16019.0056564551,9569.85555356743,12121.7898744208,17945.4058925735,19535.2391410158,11479.6985810101,11675.2084547004
"ENSMUSG00000025359",547.587329962885,393.891504737906,568.532126450927,650.8204956155,623.102110443124,448.987997127073,874.623608807835,952.359122900585
"ENSMUSG00000044617",760.418634221194,724,771,851,730.22751456865,866,690,751
"ENSMUSG00000044897",0,0,0,0,0,0,0,0
"ENSMUSG00000049858",98,62,90,125,89,84,90,105.929452639255
"ENSMUSG00000039994",2469.2204283491,2513.91483765771,3039.05167220484,3540.73274760473,2614.58117478798,3187.18406751842,2981.99065136962,3114.49308711716
"ENSMUSG00000044025",0,0,0,0,0,0,0,0
"ENSMUSG00000046041",0,0,7.41656288164466,6.23055250153244,0,2,10.3877606076365,2.88697809345339
"ENSMUSG00000049217",0,0,0,0,0,0,0,0
"ENSMUSG00000047626",0,0,0,0,0,0,0,0
"ENSMUSG00000049052",0,5,0,0,0,1,0,0
"ENSMUSG00000045559",0,0,0,0,0,0,0,0
"ENSMUSG00000050478",0,0,0,0,0,0,0,0
"ENSMUSG00000048745",0,0,0,0,0,0,0,0
"ENSMUSG00000045055",5.64360716381534,3.62131353414324,11.5246479633488,15.3268090626291,9.18885794568248,9.1905038157775,8.89476139785238,8.33189261931378
"ENSMUSG00000047492",52.0126052557224,14.0076038531999,45.6630926757017,76.2684150092442,61.6323583424746,19.0086974746357,39.3678209683173,60.0916452531052
"ENSMUSG00000050251",0,0,0,1.01333537989837,0,2,2.03221454232554,0
"ENSMUSG00000044293",0,0,6.59181343042729,5.38032135666956,0,0,6.51826581426505,1.10120403279752
"ENSMUSG00000049894",0,0,15.8785291114445,22.4261801136191,0,0,11.0119582777217,9.94692262272898
"ENSMUSG00000051716",2,0,0,3,3,7.00692576825186,1,4
"ENSMUSG00000006736",1606.75060773167,1463.92680550581,1814.2051170688,1995.85781809247,1493.7225310041,1854.0192882707,1663.55852079007,1644.23296654166
"ENSMUSG00000048015",0,0,0,0,0,0,0,0
"ENSMUSG00000051346",839.866115678413,829.874334486606,869,1004,742,1061,826,876.851486104523
"ENSMUSG00000047868",0,0,0,0,0,0,0,0
"ENSMUSG00000050198",0,0,0,0,0,0,0,0
"ENSMUSG00000049573",0,0,0,0,0,0,0,0
"ENSMUSG00000020102",5.33531726571441,8.95235342386563,7.55303604567608,14.4150735607689,13.4307003129399,7.38985203696135,8.01827618070116,6.98049044562695
"ENSMUSG00000025404",1717.13669110103,1442.81727708224,2080.4631812096,2230.80477892291,1468.70101275781,1488.81040622487,1661.62162728663,1658.76966443856
"ENSMUSG00000052818",0,0,0,0,0,0,0,0
"ENSMUSG00000064030",1393,1422.99791633497,1744.18569109285,1683.90212908187,1309.00000000001,1670,1624.08728564495,1591.79128042561
